from,to,tempo_min,transferencia,escada,calcada_ruim,risco_alag,modo
5005847459,5005847444,1.6,0,0,0,0,pe
5005847444,5005847460,1.6,0,0,0,0,pe
5005847460,5005847442,1.6,0,0,0,0,pe
5005847442,5005847453,1.6,0,0,0,0,pe
5005847453,5005847440,1.6,0,0,0,0,pe
5005847440,5005847452,1.6,0,0,0,0,pe
5005847452,5005847438,1.6,0,0,0,0,pe
5005847438,5005847446,1.6,0,0,0,0,pe
5005847446,8057391345,1.6,0,0,0,0,pe
8057391345,7702160114,1.6,0,0,0,0,pe
7702160114,7702160116,1.6,0,0,0,0,pe
7702160116,5005847422,1.6,0,0,0,0,pe
5005844994,5005847472,1.6,0,0,0,0,pe
5005847472,12537632986,1.6,0,0,0,0,pe
12537632986,11038271657,1.6,0,0,0,0,pe
11038271657,5005847473,1.6,0,0,0,0,pe
5005847473,5005845006,1.6,0,0,0,0,pe
5804445129,4247542962,0.96,0,0,0,0,pe
4247542962,5315619097,0.96,0,0,0,0,pe
5315619097,2580010589,0.96,0,0,0,0,pe
2580010589,12978359165,0.96,0,0,0,0,pe
12978359165,2580005716,0.96,0,0,0,0,pe
10563748469,5012933563,2.0,0,0,0,0,pe
5012933563,6499857819,2.0,0,0,0,0,pe
6499857819,4917020228,2.0,0,0,0,0,pe
4917020228,6499857822,2.0,0,0,0,0,pe
434003360,11356580404,0.6400000000000001,0,0,0,0,pe
60641104,8121063948,0.8,0,0,0,0,pe
8121063948,60641101,0.8,0,0,0,0,pe
11357415586,11357415587,2.0,0,0,0,0,pe
11262755633,2457482531,2.0,0,0,0,0,pe
2457482531,5034472680,2.0,0,0,0,0,pe
5034472680,11065064646,2.0,0,0,0,0,pe
11065064646,11065064661,2.0,0,0,0,0,pe
11073528237,5041559141,2.0,0,0,0,0,pe
5041559141,5041559142,2.0,0,0,0,0,pe
5041559142,8890725872,2.0,0,0,0,0,pe
8890725872,5041559143,2.0,0,0,0,0,pe
5071481110,5071481109,2.0,0,0,0,0,onibus
5071481112,5071481111,2.0,0,0,0,0,onibus
4511006055,285488804,0.8,0,0,0,0,pe
5079238888,9982950366,2.5,0,0,0,0,pe
9982950366,5079238889,2.5,0,0,0,0,pe
5079238889,9967142732,2.5,0,0,0,0,pe
9967142732,8651512690,2.5,0,0,0,0,pe
8651512690,5079238890,2.5,0,0,0,0,pe
5079238890,12112869738,2.5,0,0,0,0,pe
12112869738,4007298377,2.5,0,0,0,0,pe
445043180,2449928272,0.6400000000000001,0,0,0,0,pe
2449928272,5571096473,0.6400000000000001,0,0,0,0,pe
5571096473,2533503952,0.6400000000000001,0,0,0,0,pe
2533503952,445043082,0.6400000000000001,0,0,0,0,pe
4470496348,11356580449,2.5,0,0,0,0,pe
11356580449,11356580446,2.5,0,0,0,0,pe
11356580446,11356580448,2.5,0,0,0,0,pe
11356580448,11356580445,2.5,0,0,0,0,pe
11356580445,11356580447,2.5,0,0,0,0,pe
4872255634,9077441753,0.96,0,0,0,0,pe
9077441753,6581072763,0.96,0,0,0,0,pe
6581072763,4509498150,0.96,0,0,0,0,pe
12106976733,4526413357,2.5,0,0,0,0,pe
4526413357,5086350016,2.5,0,0,0,0,pe
5086350016,5086350017,2.5,0,0,0,0,pe
5086350017,9952026137,2.5,0,0,0,0,pe
9952026137,12106976734,2.5,0,0,0,0,pe
2390192739,1709027606,1.2000000000000002,0,0,0,0,pe
1709027606,507969941,1.2000000000000002,0,0,0,0,pe
929592068,8046847598,1.2000000000000002,0,0,0,0,pe
8046847598,8046847597,1.2000000000000002,0,0,0,0,pe
8046847597,929592066,1.2000000000000002,0,0,0,0,pe
929592066,2390192789,1.2000000000000002,0,0,0,0,pe
2116533071,507904862,1.2000000000000002,0,0,0,0,pe
5090066900,5090066899,2.0,0,0,0,0,pe
5090752603,60685900,1.2000000000000002,0,0,0,0,pe
60685900,60685904,1.2000000000000002,0,0,0,0,pe
60685904,2391023140,1.2000000000000002,0,0,0,0,pe
2391023140,2391023137,1.2000000000000002,0,0,0,0,pe
2391023137,2858984294,1.2000000000000002,0,0,0,0,pe
5091957651,4984994133,2.0,0,0,0,0,pe
4984994133,5091957652,2.0,0,0,0,0,pe
7285140917,12518269164,0.96,0,0,0,0,pe
12518269164,12518269165,0.96,0,0,0,0,pe
12518269165,2389060627,0.96,0,0,0,0,pe
2389060627,2389060620,0.96,0,0,0,0,pe
2389060620,12518269159,0.96,0,0,0,0,pe
12518269159,2389060470,0.96,0,0,0,0,pe
5113791425,5113791427,2.0,0,0,0,0,pe
5113791427,5113791426,2.0,0,0,0,0,pe
5113791426,10724430166,2.0,0,0,0,0,pe
5113791427,1938339209,1.6,0,0,0,0,onibus
1938339209,5123358561,1.6,0,0,0,0,onibus
5123358561,5123358562,1.6,0,0,0,0,onibus
5123358562,5123358563,1.6,0,0,0,0,onibus
5123358563,5113791428,1.6,0,0,0,0,onibus
4239740826,4275522101,1.5,0,0,0,0,pe
4275522101,4239741240,1.5,0,0,0,0,pe
4275522100,5118629646,1.5,0,0,0,0,pe
5118629646,5118629647,1.5,0,0,0,0,pe
5118629647,4275522098,1.5,0,0,0,0,pe
4239878313,5126643962,2.0,0,0,0,0,pe
5126643962,5124572626,2.0,0,0,0,0,pe
5124572626,5124572625,2.0,0,0,0,0,pe
619194405,4085233879,0.8,0,0,0,0,pe
4085233879,461884672,0.8,0,0,0,0,pe
155430742,12903557245,0.8,0,0,0,0,pe
12903557245,8023434841,0.8,0,0,0,0,pe
8023434841,619194405,0.8,0,0,0,0,pe
2389060471,5366941314,0.6400000000000001,0,0,0,0,pe
5366941314,6713056915,0.6400000000000001,0,0,0,0,pe
6713056915,155430742,0.6400000000000001,0,0,0,0,pe
155430742,5366941315,0.8,0,0,0,0,pe
5366941315,12903557220,0.8,0,0,0,0,pe
12903557220,12903557223,0.8,0,0,0,0,pe
12903557223,8023434840,0.8,0,0,0,0,pe
8023434840,12903557238,0.8,0,0,0,0,pe
12903557238,437564427,0.8,0,0,0,0,pe
155430743,7012360991,0.6400000000000001,0,0,0,0,pe
7012360991,6445996860,0.6400000000000001,0,0,0,0,pe
6445996860,6561023126,0.6400000000000001,0,0,0,0,pe
6561023126,5366941313,0.6400000000000001,0,0,0,0,pe
5366941313,155430742,0.6400000000000001,0,0,0,0,pe
461884672,8023434832,0.8,0,0,0,0,pe
8023434832,6967609378,0.8,0,0,0,0,pe
6967609378,434003210,0.8,0,0,0,0,pe
2456171465,11404364821,0.8,0,0,0,0,pe
11404364821,5711434245,0.8,0,0,0,0,pe
5711434245,7983496704,0.8,0,0,0,0,pe
7983496704,452096636,0.8,0,0,0,0,pe
155430133,461895270,0.8,0,0,0,0,pe
461895270,5711434247,0.8,0,0,0,0,pe
5711434247,12369712241,0.8,0,0,0,0,pe
12369712241,9324720097,0.8,0,0,0,0,pe
9324720097,461895283,0.8,0,0,0,0,pe
5124572625,8076998427,1.6,0,0,0,0,pe
8076998427,5124572624,1.6,0,0,0,0,pe
5124572624,8076998426,1.6,0,0,0,0,pe
8076998426,8076998428,1.6,0,0,0,0,pe
8076998428,5127054340,1.6,0,0,0,0,pe
5127054340,5124572623,1.6,0,0,0,0,pe
2348891023,2348891024,0.8,0,0,0,0,pe
2348891024,2348891025,0.8,0,0,0,0,pe
2348891025,9288556219,0.8,0,0,0,0,pe
9288556219,2348891026,0.8,0,0,0,0,pe
2348891026,1904368990,0.8,0,0,0,0,pe
12518054509,5128491281,1.2000000000000002,0,0,0,0,pe
5128491281,5839259644,1.2000000000000002,0,0,0,0,pe
5839259644,661212053,1.2000000000000002,0,0,0,0,pe
4503184057,5129396758,1.2000000000000002,0,0,0,0,pe
5129396758,9993037555,2.0,0,0,0,0,pe
9993037555,5129396759,2.0,0,0,0,0,pe
5129396762,5113791428,2.0,0,0,0,0,pe
5113791428,5129396763,2.0,0,0,0,0,pe
5129396763,10724430167,2.0,0,0,0,0,pe
661212041,5129441903,1.6,0,0,0,0,pe
5129441903,5129441904,1.6,0,0,0,0,pe
5129441904,5129441905,1.6,0,0,0,0,pe
5129441905,5129441906,1.6,0,0,0,0,pe
5129441906,5129441907,1.6,0,0,0,0,pe
5129441907,5129441908,1.6,0,0,0,0,pe
5129441908,5129441909,1.6,0,0,0,0,pe
2832750213,13125308284,2.0,0,0,0,0,pe
13125308284,13125308282,2.0,0,0,0,0,pe
13125308282,13125308281,2.0,0,0,0,0,pe
5131911685,8943764022,2.5,0,0,0,0,pe
8943764022,8943764023,2.5,0,0,0,0,pe
8943764023,5131911686,2.5,0,0,0,0,pe
5131911686,5131911687,2.5,0,0,0,0,pe
5131911687,5131911688,2.5,0,0,0,0,pe
5131911688,5131911690,2.5,0,0,0,0,pe
5131911690,5131911689,2.5,0,0,0,0,pe
5131911686,5131911691,2.5,0,0,0,0,pe
5131911705,5131911708,2.0,0,0,0,0,pe
5131911708,5131911706,2.0,0,0,0,0,pe
5131911707,5131911704,1.6,0,0,0,0,pe
9229259751,3710148241,2.5,0,0,0,0,pe
3710148241,3710148244,2.5,0,0,0,0,pe
3710148244,3710148311,2.5,0,0,0,0,pe
3710148311,3710148279,2.5,0,0,0,0,pe
3710148279,3710148297,2.5,0,0,0,0,pe
3710148297,3710148293,2.5,0,0,0,0,pe
5134192208,5134192209,2.0,0,0,0,0,pe
5150462507,2826910309,2.5,0,0,0,0,pe
2826910309,5150462505,2.5,0,0,0,0,pe
5150462505,5083908334,2.5,0,0,0,0,pe
5083908334,9988795456,2.5,0,0,0,0,pe
9988795456,5150462830,2.5,0,0,0,0,pe
5150462507,5150462822,2.5,0,0,0,0,pe
5150462822,5150462823,2.5,0,0,0,0,pe
5150462823,5150462824,2.5,0,0,0,0,pe
5150462824,5150462508,2.5,0,0,0,0,pe
5150462508,5150462509,2.5,0,0,0,0,pe
5150462509,5150462510,2.5,0,0,0,0,pe
5150462510,5150462511,2.5,0,0,0,0,pe
5150462511,5150462517,2.5,0,0,0,0,pe
5150462517,5150462518,2.5,0,0,0,0,pe
5150462518,5150462519,2.5,0,0,0,0,pe
5150462519,5150462520,2.5,0,0,0,0,pe
5150462520,2826910307,2.5,0,0,0,0,pe
2826910307,5150462821,2.5,0,0,0,0,pe
5150462821,5150462512,2.5,0,0,0,0,pe
5150462512,5150462513,2.5,0,0,0,0,pe
5150462513,5150462514,2.5,0,0,0,0,pe
5150462514,5150462515,2.5,0,0,0,0,pe
5150462515,5150462516,2.5,0,0,0,0,pe
5150462516,5150462507,2.5,0,0,0,0,pe
5150462518,5150462825,2.5,0,0,0,0,pe
9988795453,2343426500,2.0,0,0,0,0,pe
2343426500,9988795451,2.0,0,0,0,0,pe
5151527016,10568951504,2.0,0,0,0,0,pe
10568951504,5151542921,2.0,0,0,0,0,pe
5151542921,6316644541,2.0,0,0,0,0,pe
6316644541,5151527018,2.0,0,0,0,0,pe
5151527018,5151542923,2.0,0,0,0,0,pe
5151542923,5151542922,2.0,0,0,0,0,pe
5151527020,10568951503,2.5,0,0,0,0,pe
10568951503,6316644541,2.5,0,0,0,0,pe
5151542922,5151527017,2.0,0,0,0,0,pe
5151527017,7288871399,2.0,0,0,0,0,pe
7288871399,461995029,2.0,0,0,0,0,pe
4176896113,4176896114,2.5,0,0,0,0,pe
5153826693,5153826692,4.0,0,0,0,0,pe
5153826690,5153826689,4.0,0,0,0,0,pe
5153826691,5153826690,2.0,0,0,0,0,pe
5153826690,10660010197,2.0,0,0,0,0,pe
5153826694,5153826693,2.0,0,0,0,0,pe
5153826693,10660010195,2.0,0,0,0,0,pe
5153826696,5153826692,1.6,0,0,0,0,onibus
5153826692,10660010196,1.6,0,0,0,0,onibus
10660010196,5153826695,1.6,0,0,0,0,onibus
12755709401,4176940442,2.0,0,0,0,0,pe
4176940442,8865982485,2.0,0,0,0,0,pe
8865982485,8865982484,2.0,0,0,0,0,pe
8865982484,12755709413,2.0,0,0,0,0,pe
12755709413,11239660013,2.0,0,0,0,0,pe
12978171178,12978171179,2.0,0,0,0,0,pe
12978171179,12978171176,2.0,0,0,0,0,pe
12978171176,6902747178,2.0,0,0,0,0,pe
6902747178,12978171175,2.0,0,0,0,0,pe
12978171175,12978171180,2.0,0,0,0,0,pe
12978171180,12978171177,2.0,0,0,0,0,pe
12851464479,12978171183,2.0,0,0,0,0,pe
12978171183,4176997213,2.0,0,0,0,0,pe
4176997213,7099132313,2.0,0,0,0,0,pe
7099132313,6902747177,2.0,0,0,0,0,pe
6902747177,7099132314,2.0,0,0,0,0,pe
7099132314,4176997214,2.0,0,0,0,0,pe
4176997214,12978171182,2.0,0,0,0,0,pe
12978171182,12978171181,2.0,0,0,0,0,pe
11239761625,4176997196,2.0,0,0,0,0,pe
4176997196,9017297292,2.0,0,0,0,0,pe
9017297292,4176997199,2.0,0,0,0,0,pe
4176997199,10021959429,2.0,0,0,0,0,pe
445042742,4239742103,0.96,0,0,0,0,pe
4239742103,4239742105,0.96,0,0,0,0,pe
4239742105,5173052045,0.96,0,0,0,0,pe
5173052045,12518677946,0.96,0,0,0,0,pe
12518677946,304055048,0.96,0,0,0,0,pe
304055048,4239742188,0.96,0,0,0,0,pe
4239742188,445042997,0.96,0,0,0,0,pe
445042997,12518677901,0.96,0,0,0,0,pe
12518677901,4239742620,0.96,0,0,0,0,pe
4239742620,4239742777,0.96,0,0,0,0,pe
4239742777,445042995,0.96,0,0,0,0,pe
5171440702,8242808228,2.0,0,0,0,0,pe
8242808228,5171440703,2.0,0,0,0,0,pe
5171440703,12074355033,2.0,0,0,0,0,pe
2578181615,9775063540,2.0,0,0,0,0,pe
9775063540,2578181613,2.0,0,0,0,0,pe
2578181613,12074355043,2.0,0,0,0,0,pe
627949661,7245649933,2.0,0,0,0,0,pe
7245649933,2457251656,2.0,0,0,0,0,pe
2457251656,5171460175,2.0,0,0,0,0,pe
5171460175,2615151996,2.0,0,0,0,0,pe
2615151996,12074430372,2.0,0,0,0,0,pe
9987017650,2615151999,2.0,0,0,0,0,pe
2615151999,7245649931,2.0,0,0,0,0,pe
7245649931,2615151998,2.0,0,0,0,0,pe
2615151998,5171460175,2.0,0,0,0,0,pe
12074355066,2615151990,2.0,0,0,0,0,pe
2615151990,7245649930,2.0,0,0,0,0,pe
7245649930,2615151989,2.0,0,0,0,0,pe
2615151989,12817372197,2.0,0,0,0,0,pe
13125308213,4239743566,2.0,0,0,0,0,pe
4239743566,4239743508,2.0,0,0,0,0,pe
4239743508,12518677923,2.0,0,0,0,0,pe
5124579530,8890799177,0.8,0,0,0,0,pe
8890799177,5124579531,0.8,0,0,0,0,pe
5178073885,4814150120,1.5,0,0,0,0,pe
4814150120,7986809294,1.5,0,0,0,0,pe
7986809294,7986809295,1.5,0,0,0,0,pe
7986809295,7991002155,1.5,0,0,0,0,pe
7991002155,7986809296,1.5,0,0,0,0,pe
7986809296,5178073886,1.5,0,0,0,0,pe
5178073886,7991002154,1.5,0,0,0,0,pe
7991002154,5178073887,1.5,0,0,0,0,pe
12978784427,4177032523,2.0,0,0,0,0,pe
4177032523,6454760216,2.0,0,0,0,0,pe
6454760216,4177032526,2.0,0,0,0,0,pe
4177032526,12978784428,2.0,0,0,0,0,pe
12978784430,4177032516,2.0,0,0,0,0,pe
4177032516,6454760215,2.0,0,0,0,0,pe
6454760215,4177032519,2.0,0,0,0,0,pe
4177032519,12978784429,2.0,0,0,0,0,pe
5041559144,10308721996,2.0,0,0,0,0,pe
10308721996,5041559145,2.0,0,0,0,0,pe
5041559145,12102822476,2.0,0,0,0,0,pe
661212095,8890573839,2.0,0,0,0,0,pe
8890573839,8890573844,2.0,0,0,0,0,pe
8890573844,8890573838,2.0,0,0,0,0,pe
8890573838,5571096474,2.0,0,0,0,0,pe
5571096474,8890725856,2.0,0,0,0,0,pe
8890725856,5571096475,2.0,0,0,0,0,pe
5571096475,9990587314,2.0,0,0,0,0,pe
12102914006,12102914066,2.0,0,0,0,0,pe
12102914066,12102914005,2.0,0,0,0,0,pe
12102914005,12102914004,2.0,0,0,0,0,pe
12102914004,12102914009,2.0,0,0,0,0,pe
12102914009,5189267232,2.0,0,0,0,0,pe
5189267232,8890725856,2.0,0,0,0,0,pe
8890725856,12102822482,2.0,0,0,0,0,pe
12102822482,12102822479,2.0,0,0,0,0,pe
12102822479,12102822481,2.0,0,0,0,0,pe
12102822481,12102822484,2.0,0,0,0,0,pe
12102822484,5189267236,2.0,0,0,0,0,pe
5189267236,12102822483,2.0,0,0,0,0,pe
12102822483,12102822478,2.0,0,0,0,0,pe
12102822478,12102914067,2.0,0,0,0,0,pe
12102914067,12978645059,2.0,0,0,0,0,pe
12978645059,12102822488,2.0,0,0,0,0,pe
12102822488,12102914068,2.0,0,0,0,0,pe
12102914068,12102914069,2.0,0,0,0,0,pe
12102914069,12102914070,2.0,0,0,0,0,pe
12102914070,12102914071,2.0,0,0,0,0,pe
12102914071,12102914072,2.0,0,0,0,0,pe
12102914072,12102914073,2.0,0,0,0,0,pe
12102914073,12102914074,2.0,0,0,0,0,pe
12102914074,12102914076,2.0,0,0,0,0,pe
12102914076,12978645058,2.0,0,0,0,0,pe
12978645058,12102914077,2.0,0,0,0,0,pe
12102914077,12102914078,2.0,0,0,0,0,pe
12102914078,12102914079,2.0,0,0,0,0,pe
12102914079,12102914006,2.0,0,0,0,0,pe
5215269130,5215269131,2.0,0,0,0,0,pe
5215269131,5503496127,2.0,0,0,0,0,pe
3738626430,5218620747,2.5,0,0,0,0,pe
5218620747,5218620748,2.5,0,0,0,0,pe
3738626435,5218620749,2.5,0,0,0,0,pe
5218620749,5218620750,2.5,0,0,0,0,pe
5218620750,5218620751,2.5,0,0,0,0,pe
3738626449,600160146,2.5,0,0,0,0,pe
1785511458,2960081754,1.6,0,0,0,0,pe
4356712175,11442655147,2.5,0,0,0,0,pe
11442655147,11442655148,2.5,0,0,0,0,pe
5233398661,10091128122,2.5,0,0,0,0,pe
10091128122,5233398662,2.5,0,0,0,0,pe
5233398659,10091128120,2.5,0,0,0,0,pe
10091128120,5233398663,2.5,0,0,0,0,pe
12742727563,4217941182,2.0,0,0,0,0,pe
4217941182,12742727562,2.0,0,0,0,0,pe
5233398696,5233398697,2.0,0,0,0,0,pe
11279786966,2615441957,2.0,0,0,0,0,pe
2615441957,5241623048,2.0,0,0,0,0,pe
5241623048,2615441959,2.0,0,0,0,0,pe
60624525,5241623048,2.0,0,0,0,0,pe
165456297,12106639691,0.8,0,0,0,0,pe
12106639691,1954972596,0.8,0,0,0,0,pe
1954972596,12106639692,0.8,0,0,0,0,pe
12106639692,1954972633,0.8,0,0,0,0,pe
1954972633,5241620312,0.8,0,0,0,0,pe
5241620312,4238158407,0.8,0,0,0,0,pe
4238158407,5241620311,0.8,0,0,0,0,pe
5241620311,2390822333,0.8,0,0,0,0,pe
2390822333,12106639695,0.8,0,0,0,0,pe
5241623048,12106179866,2.0,0,0,0,0,pe
12106179866,81354742,2.0,0,0,0,0,pe
81354742,12106179865,2.0,0,0,0,0,pe
5241623047,5241623051,1.6,0,0,0,0,onibus
5241623051,5241623053,1.6,0,0,0,0,onibus
5241623053,5241623048,1.6,0,0,0,0,onibus
3495736921,4176896122,2.0,0,0,0,0,pe
4176896122,4176896123,2.0,0,0,0,0,pe
2768154177,2768154179,1.6,0,0,0,0,bike
2768154179,6159189591,1.6,0,0,0,0,bike
6159189591,2368174803,1.6,0,0,0,0,bike
2368174803,4217952599,1.6,0,0,0,0,bike
5316519447,1203345709,2.0,0,0,0,0,pe
1203345709,1203345718,2.0,0,0,0,0,pe
1203345718,1203345733,2.0,0,0,0,0,pe
1203345733,1203345712,2.0,0,0,0,0,pe
1203345712,12810939121,2.0,0,0,0,0,pe
5255555195,5362444013,2.0,0,0,0,0,pe
5362444013,5362445582,2.0,0,0,0,0,pe
5362445582,5503496135,2.0,0,0,0,0,pe
5503496135,5362445592,2.0,0,0,0,0,pe
5362445592,5362445613,2.0,0,0,0,0,pe
5362445613,5362445676,2.0,0,0,0,0,pe
5362445676,5362443961,2.0,0,0,0,0,pe
5362443961,5362445628,2.0,0,0,0,0,pe
5362445628,5362443963,2.0,0,0,0,0,pe
5362443963,5362445620,2.0,0,0,0,0,pe
5362445620,5497521748,2.0,0,0,0,0,pe
12810910475,1420150293,2.0,0,0,0,0,pe
1420150293,5256906243,2.0,0,0,0,0,pe
5256906243,5256906238,2.0,0,0,0,0,pe
5256906238,12810910474,2.0,0,0,0,0,pe
12810910508,5256906240,2.0,0,0,0,0,pe
5256906240,5318445740,2.0,0,0,0,0,pe
5318445740,5256906241,2.0,0,0,0,0,pe
5256906241,12810910507,2.0,0,0,0,0,pe
5318445741,5318445740,2.0,0,0,0,0,pe
5318445740,5318445742,2.0,0,0,0,0,pe
12810910450,12810910451,2.0,0,0,0,0,pe
12810910451,5318445743,2.0,0,0,0,0,pe
5318445743,12810910452,2.0,0,0,0,0,pe
12810910452,12810910449,2.0,0,0,0,0,pe
12810910454,12810910455,2.0,0,0,0,0,pe
12810910455,12810910456,2.0,0,0,0,0,pe
12810910456,12810910457,2.0,0,0,0,0,pe
12810910457,12810910439,2.0,0,0,0,0,pe
4501345636,5257645451,2.0,0,0,0,0,pe
5257645451,4501345635,2.0,0,0,0,0,pe
4501345635,5318445298,2.0,0,0,0,0,pe
5318445298,5318445300,2.0,0,0,0,0,pe
5318445300,5318445303,2.0,0,0,0,0,pe
5318445303,5316519443,2.0,0,0,0,0,pe
5316519443,5318445305,2.0,0,0,0,0,pe
5318445305,5318445307,2.0,0,0,0,0,pe
5318445307,5318445309,2.0,0,0,0,0,pe
5318445309,5257645447,2.0,0,0,0,0,pe
5257645447,5318445313,2.0,0,0,0,0,pe
5318445313,5257645445,2.0,0,0,0,0,pe
5257645445,5318445308,2.0,0,0,0,0,pe
5318445308,5318445306,2.0,0,0,0,0,pe
5318445306,5318445304,2.0,0,0,0,0,pe
5318445304,5318445302,2.0,0,0,0,0,pe
5318445302,5316519441,2.0,0,0,0,0,pe
5316519441,5318445301,2.0,0,0,0,0,pe
5318445301,5318445299,2.0,0,0,0,0,pe
5318445299,4501345636,2.0,0,0,0,0,pe
2499266023,5362445607,2.0,0,0,0,0,pe
5257701457,5257701458,2.0,0,0,0,0,pe
5257701458,5257701459,2.0,0,0,0,0,pe
5257701459,5257701460,2.0,0,0,0,0,pe
5257701460,5257701461,2.0,0,0,0,0,pe
5257701461,5257701482,2.0,0,0,0,0,pe
5257701482,5257701462,2.0,0,0,0,0,pe
5257701462,5257701463,2.0,0,0,0,0,pe
5257701463,5257701464,2.0,0,0,0,0,pe
5257701464,5257701465,2.0,0,0,0,0,pe
5257701465,5257701466,2.0,0,0,0,0,pe
5257701466,5257701467,2.0,0,0,0,0,pe
5257701467,5257701468,2.0,0,0,0,0,pe
5257701468,5257701469,2.0,0,0,0,0,pe
5257701469,5257701470,2.0,0,0,0,0,pe
5257701470,5257701471,2.0,0,0,0,0,pe
5257701471,5257701472,2.0,0,0,0,0,pe
5257701472,5257701473,2.0,0,0,0,0,pe
5257701473,5257701474,2.0,0,0,0,0,pe
5257701474,5257701475,2.0,0,0,0,0,pe
5257701475,5257701476,2.0,0,0,0,0,pe
5257701476,5257701477,2.0,0,0,0,0,pe
5257701477,5257701478,2.0,0,0,0,0,pe
5257701478,5257701479,2.0,0,0,0,0,pe
5257701479,5257701480,2.0,0,0,0,0,pe
5257701480,5257701481,2.0,0,0,0,0,pe
5257701481,5362445524,2.0,0,0,0,0,pe
5362445524,5257701456,2.0,0,0,0,0,pe
5257701456,5257701457,2.0,0,0,0,0,pe
5257701482,5503496135,2.0,0,0,0,0,pe
5503496135,5257701483,2.0,0,0,0,0,pe
5257701504,5362445627,2.5,0,0,0,0,pe
5362445627,5257701505,2.5,0,0,0,0,pe
5257701505,5257701506,2.5,0,0,0,0,pe
5257701506,5257701507,2.5,0,0,0,0,pe
5257701507,5257701508,2.5,0,0,0,0,pe
5257701508,5257701509,2.5,0,0,0,0,pe
5257701509,5257701491,2.5,0,0,0,0,pe
5257701491,5257701492,2.5,0,0,0,0,pe
5257701492,5257701493,2.5,0,0,0,0,pe
5257701493,5257701494,2.5,0,0,0,0,pe
5257701494,5257701495,2.5,0,0,0,0,pe
5257701495,5257701501,2.5,0,0,0,0,pe
5257701501,5257701502,2.5,0,0,0,0,pe
5257701502,5257701503,2.5,0,0,0,0,pe
5257701503,5257701496,2.5,0,0,0,0,pe
5257701496,5257701497,2.5,0,0,0,0,pe
5257701497,5257701498,2.5,0,0,0,0,pe
5257701498,5257701499,2.5,0,0,0,0,pe
5257701499,5257701500,2.5,0,0,0,0,pe
5257701500,5257701504,2.5,0,0,0,0,pe
5362445620,5362445619,2.0,0,0,0,0,pe
5362445619,5362445618,2.0,0,0,0,0,pe
5362445618,5362445671,2.0,0,0,0,0,pe
5362445671,5362445617,2.0,0,0,0,0,pe
5362445617,5362445621,2.0,0,0,0,0,pe
5362445621,5362445616,2.0,0,0,0,0,pe
5362445616,5362445622,2.0,0,0,0,0,pe
5362445622,5362445615,2.0,0,0,0,0,pe
5362445615,5362445625,2.0,0,0,0,0,pe
5362445625,5362445624,2.0,0,0,0,0,pe
5362445624,5362445614,2.0,0,0,0,0,pe
5362445614,5362445623,2.0,0,0,0,0,pe
5362445623,5257701516,2.0,0,0,0,0,pe
5257701516,5257701519,2.0,0,0,0,0,pe
5257701519,5362445581,2.0,0,0,0,0,pe
5362445581,5257701515,2.0,0,0,0,0,pe
5257701515,5257701514,2.0,0,0,0,0,pe
5257701514,5257701513,2.0,0,0,0,0,pe
5257701513,5257701517,2.0,0,0,0,0,pe
5257701517,5257701512,2.0,0,0,0,0,pe
5257701512,5362445648,2.0,0,0,0,0,pe
5362445648,5362445649,2.0,0,0,0,0,pe
5362445649,5362445611,2.0,0,0,0,0,pe
5362445611,5257701511,2.0,0,0,0,0,pe
5257701511,5257701510,2.0,0,0,0,0,pe
5257701510,5362445607,2.0,0,0,0,0,pe
5362445607,5255555195,2.0,0,0,0,0,pe
5255555195,5362444008,2.0,0,0,0,0,pe
5362444008,5362443998,2.0,0,0,0,0,pe
5362443998,5257701427,2.0,0,0,0,0,pe
5257701427,5362445554,2.0,0,0,0,0,pe
5362445554,5362445561,2.0,0,0,0,0,pe
5362445561,5362443959,2.0,0,0,0,0,pe
5362443959,5362443981,2.0,0,0,0,0,pe
5257701519,5257701520,2.0,0,0,0,0,pe
5257701520,5257701721,2.0,0,0,0,0,pe
5257701721,5257701722,2.0,0,0,0,0,pe
5257701722,5257701498,2.0,0,0,0,0,pe
5268126533,4217941188,2.0,0,0,0,0,pe
4217941188,5215269137,2.0,0,0,0,0,pe
5268148601,8330884671,2.0,0,0,0,0,pe
8330884671,8331985337,2.0,0,0,0,0,pe
5268148603,8330873579,2.0,0,0,0,0,pe
8330873579,8330884670,2.0,0,0,0,0,pe
8330884670,8330873580,2.0,0,0,0,0,pe
8330873580,5268148604,2.0,0,0,0,0,pe
10507829899,2736447428,2.0,0,0,0,0,metro
60634873,10507829898,2.0,0,0,0,0,metro
60634881,60634880,2.0,0,0,0,0,metro
60634880,2736447444,2.0,0,0,0,0,metro
2736447444,60634879,2.0,0,0,0,0,metro
60634879,2736447441,2.0,0,0,0,0,metro
2736447441,60634878,2.0,0,0,0,0,metro
60634878,60634877,2.0,0,0,0,0,metro
60634877,2736447437,2.0,0,0,0,0,metro
2736447437,60634876,2.0,0,0,0,0,metro
60634876,2736447434,2.0,0,0,0,0,metro
2736447434,60634875,2.0,0,0,0,0,metro
60634875,2736447430,2.0,0,0,0,0,metro
2736447430,60634874,2.0,0,0,0,0,metro
60634874,60634873,2.0,0,0,0,0,metro
2736447428,2736447429,2.0,0,0,0,0,metro
2736447429,2736447431,2.0,0,0,0,0,metro
2736447431,2736447432,2.0,0,0,0,0,metro
