id,name,lat,lon,tipo,accessibility_score,flood_risk
osm_7250991609,OSM Node 7250991609,-23.5378748,-46.6355446,onibus,0.5,0
osm_7257951712,Luz,-23.5357672,-46.6356153,acesso,0.5,0
osm_7344926832,Desembarque - Terminal Bandeira,-23.5489682,-46.6397045,onibus,0.5,0
osm_7344926840,OSM Node 7344926840,-23.5494028,-46.6398986,onibus,0.5,0
osm_7405616624,Terminal Mercado,-23.5473026,-46.6288544,onibus,0.5,0
osm_7405616627,Terminal Mercado,-23.547398,-46.6291136,onibus,0.5,0
osm_7405616628,Terminal Mercado,-23.5473421,-46.6290036,onibus,0.5,0
osm_7499056240,OSM Node 7499056240,-23.5013251,-46.6133262,onibus,0.5,0
osm_7503450462,OSM Node 7503450462,-23.502363,-46.6110661,onibus,0.5,0
osm_7837944316,OSM Node 7837944316,-23.5450128,-46.6077642,onibus,0.5,0
osm_7840012027,OSM Node 7840012027,-23.5400034,-46.6064817,onibus,0.5,0
osm_8003522032,OSM Node 8003522032,-23.5167905,-46.6296968,onibus,0.5,0
osm_8176453534,OSM Node 8176453534,-23.515354,-46.6266198,onibus,0.5,0
osm_8196645788,OSM Node 8196645788,-23.5056386,-46.6236851,onibus,0.5,0
osm_8196645808,OSM Node 8196645808,-23.5061426,-46.6233336,onibus,0.5,0
osm_8211322689,OSM Node 8211322689,-23.5009121,-46.6252307,onibus,0.5,0
osm_8211322692,OSM Node 8211322692,-23.5008975,-46.6257364,onibus,0.5,0
osm_8220752567,OSM Node 8220752567,-23.5309158,-46.6257283,onibus,0.5,0
osm_8220811132,OSM Node 8220811132,-23.5236098,-46.6252539,onibus,0.5,0
osm_8221968244,OSM Node 8221968244,-23.5183848,-46.6279886,onibus,0.5,0
osm_8221968290,OSM Node 8221968290,-23.5124093,-46.6257145,onibus,0.5,0
osm_8331985365,OSM Node 8331985365,-23.5116126,-46.6236324,onibus,0.5,0
osm_8331985366,OSM Node 8331985366,-23.5106605,-46.6196606,onibus,0.5,0
osm_8525414047,OSM Node 8525414047,-23.5037708,-46.631678,onibus,0.5,0
osm_8526459093,OSM Node 8526459093,-23.5029451,-46.6321608,onibus,0.5,0
osm_8526697526,OSM Node 8526697526,-23.5032938,-46.6375395,onibus,0.5,0
osm_8615441944,OSM Node 8615441944,-23.5123495,-46.6065616,onibus,0.5,0
osm_8623872373,OSM Node 8623872373,-23.5331382,-46.6250539,onibus,0.5,0
osm_8707474282,OSM Node 8707474282,-23.5023673,-46.6410966,onibus,0.5,0
osm_8725319893,OSM Node 8725319893,-23.5475133,-46.6401395,onibus,0.5,0
osm_8764848562,OSM Node 8764848562,-23.536261,-46.6177502,onibus,0.5,0
osm_8764848565,OSM Node 8764848565,-23.5382966,-46.6176326,onibus,0.5,0
osm_8890523351,OSM Node 8890523351,-23.5447388,-46.62559,onibus,0.5,0
osm_8890573846,OSM Node 8890573846,-23.5449257,-46.6197411,onibus,0.5,0
osm_8890573847,OSM Node 8890573847,-23.5451241,-46.6202801,onibus,0.5,0
osm_8890725860,OSM Node 8890725860,-23.5461652,-46.6223475,onibus,0.5,0
osm_8890799175,OSM Node 8890799175,-23.5401549,-46.6118902,onibus,0.5,0
osm_8892693908,OSM Node 8892693908,-23.5465474,-46.6228699,onibus,0.5,0
osm_8996592792,OSM Node 8996592792,-23.5373493,-46.6419221,onibus,0.5,0
osm_8996592799,OSM Node 8996592799,-23.5390843,-46.6404146,onibus,0.5,0
osm_8996592800,OSM Node 8996592800,-23.5395854,-46.6402416,onibus,0.5,0
osm_8998963047,OSM Node 8998963047,-23.5193779,-46.6054861,onibus,0.5,0
osm_8998963048,OSM Node 8998963048,-23.519096,-46.6047505,onibus,0.5,0
osm_9025376418,Parada 2 - República,-23.5440251,-46.6423759,onibus,0.5,0
osm_9025376419,Barão De Itapetininga,-23.543469,-46.6416551,onibus,0.5,0
osm_9025376420,"Avenida S. João, 588",-23.5426713,-46.6396714,onibus,0.5,0
osm_9025376421,"Rua Cons. Crispiniano, 403",-23.543923,-46.6381452,onibus,0.5,0
osm_9025376422,Parada 3 - Theatro Municipal,-23.5454334,-46.6383603,onibus,0.5,0
osm_9025376423,Parada 2 - Viaduto Do Chá,-23.5464218,-46.6391292,onibus,0.5,0
osm_9025376424,Parada 1 - Sete De Abril,-23.5467767,-46.6393371,onibus,0.5,0
osm_9038064685,OSM Node 9038064685,-23.5498804,-46.6400205,onibus,0.5,0
osm_9043780355,OSM Node 9043780355,-23.5345021,-46.6360883,onibus,0.5,0
osm_9043780356,OSM Node 9043780356,-23.5351133,-46.6386835,onibus,0.5,0
osm_9043780357,OSM Node 9043780357,-23.5355283,-46.6409656,onibus,0.5,0
osm_9043780369,OSM Node 9043780369,-23.5409737,-46.6384227,onibus,0.5,0
osm_9045551634,OSM Node 9045551634,-23.5351581,-46.648376,onibus,0.5,0
osm_9046062662,OSM Node 9046062662,-23.5433597,-46.610679,onibus,0.5,0
osm_9046062663,OSM Node 9046062663,-23.5448171,-46.6094517,onibus,0.5,0
osm_9046062664,OSM Node 9046062664,-23.5446713,-46.6037113,onibus,0.5,0
osm_9046062665,OSM Node 9046062665,-23.5439953,-46.601312,onibus,0.5,0
osm_9046062671,OSM Node 9046062671,-23.5393114,-46.6086325,onibus,0.5,0
osm_9046062672,OSM Node 9046062672,-23.5408889,-46.6132235,onibus,0.5,0
osm_9046062678,OSM Node 9046062678,-23.5496671,-46.6361847,onibus,0.5,0
osm_9046062679,OSM Node 9046062679,-23.5495449,-46.6368528,onibus,0.5,0
osm_9046062680,OSM Node 9046062680,-23.5479438,-46.6370874,onibus,0.5,0
osm_9052151970,OSM Node 9052151970,-23.5003614,-46.6261456,onibus,0.5,0
osm_9052151971,OSM Node 9052151971,-23.5003082,-46.6273261,onibus,0.5,0
osm_9052151972,OSM Node 9052151972,-23.5001997,-46.6307373,onibus,0.5,0
osm_9052151973,OSM Node 9052151973,-23.5001986,-46.6313097,onibus,0.5,0
osm_9052151974,OSM Node 9052151974,-23.5002509,-46.6343275,onibus,0.5,0
osm_9052151975,OSM Node 9052151975,-23.5002673,-46.6353284,onibus,0.5,0
osm_9052151976,OSM Node 9052151976,-23.5003115,-46.6374673,onibus,0.5,0
osm_9052151977,OSM Node 9052151977,-23.5012061,-46.6390686,onibus,0.5,0
osm_9052151978,OSM Node 9052151978,-23.500903,-46.6386779,onibus,0.5,0
osm_9052151979,OSM Node 9052151979,-23.5016114,-46.6397365,onibus,0.5,0
osm_9052151980,OSM Node 9052151980,-23.50337,-46.6429383,onibus,0.5,0
osm_9052151981,OSM Node 9052151981,-23.5025845,-46.6462165,onibus,0.5,0
osm_9052151982,OSM Node 9052151982,-23.5014298,-46.6482504,onibus,0.5,0
osm_9052151983,OSM Node 9052151983,-23.5005714,-46.6486801,onibus,0.5,0
osm_9053387527,OSM Node 9053387527,-23.5009829,-46.6226245,onibus,0.5,0
osm_9053387528,OSM Node 9053387528,-23.5034383,-46.623626,onibus,0.5,0
osm_9056177381,OSM Node 9056177381,-23.508426,-46.6007708,onibus,0.5,0
osm_9070679150,OSM Node 9070679150,-23.549392,-46.6393153,onibus,0.5,0
osm_9070679151,OSM Node 9070679151,-23.5494419,-46.6394532,onibus,0.5,0
osm_9070679152,OSM Node 9070679152,-23.5494904,-46.6396988,onibus,0.5,0
osm_9070679153,OSM Node 9070679153,-23.5495017,-46.6398803,onibus,0.5,0
osm_9077441748,OSM Node 9077441748,-23.5469693,-46.6428228,onibus,0.5,0
osm_9077441749,OSM Node 9077441749,-23.5469604,-46.6429208,onibus,0.5,0
osm_9077441750,OSM Node 9077441750,-23.5429321,-46.6434064,onibus,0.5,0
osm_9077441751,OSM Node 9077441751,-23.5427622,-46.6415259,onibus,0.5,0
osm_9077441753,OSM Node 9077441753,-23.54665,-46.632269,onibus,0.5,0
osm_9077441754,OSM Node 9077441754,-23.5489713,-46.6311796,onibus,0.5,0
osm_9077441756,OSM Node 9077441756,-23.5489583,-46.6424815,onibus,0.5,0
osm_9077441757,OSM Node 9077441757,-23.5496144,-46.6450284,onibus,0.5,0
osm_9088046355,OSM Node 9088046355,-23.5327822,-46.6325347,onibus,0.5,0
osm_9094924270,OSM Node 9094924270,-23.5426431,-46.6378149,onibus,0.5,0
osm_9095124757,OSM Node 9095124757,-23.5269931,-46.6488423,onibus,0.5,0
osm_9098873773,OSM Node 9098873773,-23.5406935,-46.6486615,onibus,0.5,0
osm_9098873776,OSM Node 9098873776,-23.5364018,-46.6465618,onibus,0.5,0
osm_9098873794,OSM Node 9098873794,-23.5371922,-46.643346,onibus,0.5,0
osm_9098873795,OSM Node 9098873795,-23.5384732,-46.6451684,onibus,0.5,0
osm_9098873796,OSM Node 9098873796,-23.5400119,-46.646341,onibus,0.5,0
osm_9098873797,OSM Node 9098873797,-23.5422277,-46.6465295,onibus,0.5,0
osm_9098873798,OSM Node 9098873798,-23.5461383,-46.6466508,onibus,0.5,0
osm_9101526779,OSM Node 9101526779,-23.5413956,-46.6448847,onibus,0.5,0
osm_9101526780,OSM Node 9101526780,-23.5417726,-46.646924,onibus,0.5,0
osm_9101526781,OSM Node 9101526781,-23.5393975,-46.6490231,onibus,0.5,0
osm_9101526791,OSM Node 9101526791,-23.5039845,-46.6311802,onibus,0.5,0
osm_9101526792,OSM Node 9101526792,-23.503789,-46.634055,onibus,0.5,0
osm_9101526793,OSM Node 9101526793,-23.5035778,-46.6340041,onibus,0.5,0
osm_9101526794,OSM Node 9101526794,-23.5035967,-46.6369216,onibus,0.5,0
osm_9101526795,OSM Node 9101526795,-23.5046759,-46.6408613,onibus,0.5,0
osm_9101526796,OSM Node 9101526796,-23.5051791,-46.6420577,onibus,0.5,0
osm_9101526798,OSM Node 9101526798,-23.5069174,-46.645703,onibus,0.5,0
osm_9101526799,OSM Node 9101526799,-23.5068326,-46.6466026,onibus,0.5,0
osm_9102559745,OSM Node 9102559745,-23.5262423,-46.6498639,onibus,0.5,0
osm_9102559746,OSM Node 9102559746,-23.5249075,-46.6436501,onibus,0.5,0
osm_9102559747,OSM Node 9102559747,-23.5271184,-46.6424434,onibus,0.5,0
osm_9102559748,OSM Node 9102559748,-23.5288708,-46.6414808,onibus,0.5,0
osm_9102559749,OSM Node 9102559749,-23.5292261,-46.6388634,onibus,0.5,0
osm_9102559751,OSM Node 9102559751,-23.5033856,-46.6249272,onibus,0.5,0
osm_9102559752,OSM Node 9102559752,-23.5058657,-46.6249791,onibus,0.5,0
osm_9102559753,OSM Node 9102559753,-23.5065566,-46.6247482,onibus,0.5,0
osm_9102559754,OSM Node 9102559754,-23.5305577,-46.6343761,onibus,0.5,0
osm_9102559755,OSM Node 9102559755,-23.5294131,-46.6363499,onibus,0.5,0
osm_9102559756,OSM Node 9102559756,-23.5282084,-46.6392948,onibus,0.5,0
osm_9102559757,OSM Node 9102559757,-23.5255742,-46.6407643,onibus,0.5,0
osm_9102559758,OSM Node 9102559758,-23.52453,-46.642144,onibus,0.5,0
osm_9102559759,OSM Node 9102559759,-23.5257518,-46.6446508,onibus,0.5,0
osm_9102559760,OSM Node 9102559760,-23.5266226,-46.6464135,onibus,0.5,0
osm_9103796804,OSM Node 9103796804,-23.5438283,-46.6470607,onibus,0.5,0
osm_9103836929,OSM Node 9103836929,-23.545429,-46.647015,onibus,0.5,0
osm_9106414699,OSM Node 9106414699,-23.5408097,-46.6429889,onibus,0.5,0
osm_9106414700,OSM Node 9106414700,-23.5446649,-46.6438689,onibus,0.5,0
osm_9106414701,OSM Node 9106414701,-23.5424552,-46.6432693,onibus,0.5,0
osm_9106414702,OSM Node 9106414702,-23.5409389,-46.6446969,onibus,0.5,0
osm_9106414703,OSM Node 9106414703,-23.5387707,-46.6468008,onibus,0.5,0
osm_9106414704,OSM Node 9106414704,-23.5382512,-46.6474765,onibus,0.5,0
osm_9111839642,OSM Node 9111839642,-23.5407411,-46.638298,onibus,0.5,0
osm_9111839643,OSM Node 9111839643,-23.5406611,-46.6325824,onibus,0.5,0
osm_9111839644,OSM Node 9111839644,-23.5420712,-46.6383585,onibus,0.5,0
osm_9112159917,OSM Node 9112159917,-23.5006764,-46.6350174,onibus,0.5,0
osm_9112159918,OSM Node 9112159918,-23.5033336,-46.6343249,onibus,0.5,0
osm_9112159919,OSM Node 9112159919,-23.5022778,-46.6288455,onibus,0.5,0
osm_9115214732,OSM Node 9115214732,-23.543193,-46.6376911,onibus,0.5,0
osm_9115214737,OSM Node 9115214737,-23.5415216,-46.638565,onibus,0.5,0
osm_9121189032,OSM Node 9121189032,-23.5301945,-46.6394759,onibus,0.5,0
osm_9121315043,OSM Node 9121315043,-23.5497735,-46.639766,onibus,0.5,0
osm_9121315044,OSM Node 9121315044,-23.5497134,-46.6393851,onibus,0.5,0
osm_9121315045,OSM Node 9121315045,-23.5496301,-46.6393986,onibus,0.5,0
osm_9121315046,OSM Node 9121315046,-23.5496853,-46.6397872,onibus,0.5,0
osm_9122777924,OSM Node 9122777924,-23.5067084,-46.6262778,onibus,0.5,0
osm_9122777925,OSM Node 9122777925,-23.5463106,-46.6372901,onibus,0.5,0
osm_9122777930,OSM Node 9122777930,-23.5417653,-46.6345987,onibus,0.5,0
osm_9122777931,OSM Node 9122777931,-23.5403573,-46.6353837,onibus,0.5,0
osm_9122777932,OSM Node 9122777932,-23.5114759,-46.6280063,onibus,0.5,0
osm_9142476110,OSM Node 9142476110,-23.5418263,-46.6397698,onibus,0.5,0
osm_9142921904,OSM Node 9142921904,-23.5357204,-46.6442575,onibus,0.5,0
osm_9148557474,OSM Node 9148557474,-23.533371,-46.6497912,onibus,0.5,0
osm_9148557475,OSM Node 9148557475,-23.5340993,-46.6485314,onibus,0.5,0
osm_9148557476,OSM Node 9148557476,-23.5343699,-46.6456563,onibus,0.5,0
osm_9148557477,OSM Node 9148557477,-23.5356681,-46.6466994,onibus,0.5,0
osm_9148557478,OSM Node 9148557478,-23.5384224,-46.6444248,onibus,0.5,0
osm_9148557479,OSM Node 9148557479,-23.5406829,-46.642566,onibus,0.5,0
osm_9150444564,OSM Node 9150444564,-23.5344316,-46.642601,onibus,0.5,0
osm_9165663907,OSM Node 9165663907,-23.5395965,-46.6418041,onibus,0.5,0
osm_9166041971,OSM Node 9166041971,-23.5275712,-46.6416052,onibus,0.5,0
osm_9166041976,OSM Node 9166041976,-23.5268741,-46.6436572,onibus,0.5,0
osm_9166041979,OSM Node 9166041979,-23.5258914,-46.6316921,onibus,0.5,0
osm_9166041980,OSM Node 9166041980,-23.5276218,-46.6409021,onibus,0.5,0
osm_9166041981,OSM Node 9166041981,-23.5321098,-46.6384231,onibus,0.5,0
osm_9166041982,OSM Node 9166041982,-23.5325716,-46.6367613,onibus,0.5,0
osm_9167511083,OSM Node 9167511083,-23.5281959,-46.6389136,onibus,0.5,0
osm_9167511084,OSM Node 9167511084,-23.524552,-46.6288725,onibus,0.5,0
osm_9167778383,OSM Node 9167778383,-23.5059934,-46.6228044,onibus,0.5,0
osm_9167778397,OSM Node 9167778397,-23.5149236,-46.6408407,onibus,0.5,0
osm_9167778398,OSM Node 9167778398,-23.5150589,-46.6407753,onibus,0.5,0
osm_9167778399,OSM Node 9167778399,-23.5142215,-46.6324883,onibus,0.5,0
osm_9167778400,OSM Node 9167778400,-23.5141432,-46.6350312,onibus,0.5,0
osm_9167778401,OSM Node 9167778401,-23.5147366,-46.6389928,onibus,0.5,0
osm_9167778402,OSM Node 9167778402,-23.5145904,-46.6389177,onibus,0.5,0
osm_9167778403,OSM Node 9167778403,-23.5139946,-46.634877,onibus,0.5,0
osm_9167778404,OSM Node 9167778404,-23.5140759,-46.6323044,onibus,0.5,0
osm_9180647861,OSM Node 9180647861,-23.532959,-46.6467687,onibus,0.5,0
osm_9180647862,OSM Node 9180647862,-23.5309261,-46.6435535,onibus,0.5,0
osm_9180647863,OSM Node 9180647863,-23.5297841,-46.6416911,onibus,0.5,0
osm_9180681634,OSM Node 9180681634,-23.5059199,-46.603766,onibus,0.5,0
osm_9180681635,OSM Node 9180681635,-23.5065733,-46.6018089,onibus,0.5,0
osm_9183388194,OSM Node 9183388194,-23.5361685,-46.6128932,onibus,0.5,0
osm_9183388195,OSM Node 9183388195,-23.5361137,-46.6383849,onibus,0.5,0
osm_9183388196,OSM Node 9183388196,-23.5221206,-46.6462384,onibus,0.5,0
osm_9183388197,OSM Node 9183388197,-23.5350181,-46.60881,onibus,0.5,0
osm_9183388198,OSM Node 9183388198,-23.5365954,-46.6073925,onibus,0.5,0
osm_9183388199,OSM Node 9183388199,-23.5433241,-46.6052697,onibus,0.5,0
osm_9183388200,OSM Node 9183388200,-23.5497372,-46.6012909,onibus,0.5,0
osm_9208069892,OSM Node 9208069892,-23.5488135,-46.6397182,onibus,0.5,0
osm_9212147729,OSM Node 9212147729,-23.5494761,-46.6372318,onibus,0.5,0
osm_9229259744,OSM Node 9229259744,-23.5477417,-46.6392975,acesso,0.8,0
osm_9229259745,OSM Node 9229259745,-23.5478244,-46.6392032,acesso,0.8,0
osm_9241306122,OSM Node 9241306122,-23.5052795,-46.624098,onibus,0.5,0
osm_9244314124,OSM Node 9244314124,-23.5474729,-46.6310912,onibus,0.5,0
osm_9244314125,OSM Node 9244314125,-23.5470432,-46.6313038,onibus,0.5,0
osm_9262065447,OSM Node 9262065447,-23.5466021,-46.6042411,onibus,0.5,0
osm_9262065481,OSM Node 9262065481,-23.54858,-46.6062501,onibus,0.5,0
osm_9268412287,OSM Node 9268412287,-23.5220309,-46.606649,onibus,0.5,0
osm_9270418787,OSM Node 9270418787,-23.5244822,-46.6288583,onibus,0.5,0
osm_9270418789,OSM Node 9270418789,-23.524758,-46.6289113,onibus,0.5,0
osm_9270418791,OSM Node 9270418791,-23.5301919,-46.63218,onibus,0.5,0
osm_9270418801,OSM Node 9270418801,-23.5268832,-46.6304148,onibus,0.5,0
osm_9277894495,OSM Node 9277894495,-23.5491069,-46.6048091,onibus,0.5,0
osm_9277894497,OSM Node 9277894497,-23.54745,-46.6010401,onibus,0.5,0
osm_9283573656,OSM Node 9283573656,-23.5422802,-46.6302715,onibus,0.5,0
osm_9286963875,OSM Node 9286963875,-23.501071,-46.6167823,onibus,0.5,0
osm_9286963876,OSM Node 9286963876,-23.5010709,-46.6192022,onibus,0.5,0
osm_9286963877,OSM Node 9286963877,-23.5479303,-46.6253031,onibus,0.5,0
osm_9288678239,OSM Node 9288678239,-23.5047805,-46.606338,onibus,0.5,0
osm_9288678240,OSM Node 9288678240,-23.5035316,-46.6089016,onibus,0.5,0
osm_9300366760,OSM Node 9300366760,-23.5090897,-46.6167692,onibus,0.5,0
osm_9300366761,OSM Node 9300366761,-23.5092284,-46.6166333,onibus,0.5,0
osm_9300366762,OSM Node 9300366762,-23.5103461,-46.6194316,onibus,0.5,0
osm_9300366765,OSM Node 9300366765,-23.5113628,-46.6217998,onibus,0.5,0
osm_9300366768,OSM Node 9300366768,-23.511432,-46.6245461,onibus,0.5,0
osm_9300366770,OSM Node 9300366770,-23.5068214,-46.6153974,onibus,0.5,0
osm_9300366771,OSM Node 9300366771,-23.5069248,-46.6152984,onibus,0.5,0
osm_9300366772,OSM Node 9300366772,-23.5043554,-46.6150458,onibus,0.5,0
osm_9300366773,OSM Node 9300366773,-23.5040876,-46.6152041,onibus,0.5,0
osm_9300366774,OSM Node 9300366774,-23.5019771,-46.6154158,onibus,0.5,0
osm_9307349793,OSM Node 9307349793,-23.5276895,-46.6267604,onibus,0.5,0
osm_9312647794,OSM Node 9312647794,-23.536522,-46.6278611,onibus,0.5,0
osm_9312647795,OSM Node 9312647795,-23.5344938,-46.602066,onibus,0.5,0
osm_9324720097,OSM Node 9324720097,-23.5382053,-46.6005934,onibus,0.5,0
osm_9333179658,OSM Node 9333179658,-23.5469313,-46.6313591,onibus,0.5,0
osm_9362260851,OSM Node 9362260851,-23.5359181,-46.6481087,onibus,0.5,0
osm_9431243343,OSM Node 9431243343,-23.5138857,-46.6010564,onibus,0.5,0
osm_9433803246,OSM Node 9433803246,-23.5031775,-46.642581,onibus,0.5,0
osm_9434217671,OSM Node 9434217671,-23.5040132,-46.6402112,onibus,0.5,0
osm_9442485669,OSM Node 9442485669,-23.502531,-46.6462869,onibus,0.5,0
osm_9442696716,OSM Node 9442696716,-23.5019179,-46.6431463,onibus,0.5,0
osm_9442736625,OSM Node 9442736625,-23.5004978,-46.6438064,onibus,0.5,0
osm_9501057263,OSM Node 9501057263,-23.5225246,-46.646376,onibus,0.5,0
osm_9501057265,OSM Node 9501057265,-23.5237356,-46.6490947,onibus,0.5,0
osm_9506330443,OSM Node 9506330443,-23.5171156,-46.6163657,onibus,0.5,0
osm_9506330444,OSM Node 9506330444,-23.5163608,-46.6162746,onibus,0.5,0
osm_9506330450,OSM Node 9506330450,-23.5115943,-46.6136728,onibus,0.5,0
osm_9506330451,OSM Node 9506330451,-23.5120391,-46.6109491,onibus,0.5,0
osm_9506330452,OSM Node 9506330452,-23.5087541,-46.6111729,onibus,0.5,0
osm_9831157136,OSM Node 9831157136,-23.5413067,-46.6346711,onibus,0.5,0
osm_10103820070,OSM Node 10103820070,-23.5141358,-46.6080698,onibus,0.5,0
osm_10307506280,OSM Node 10307506280,-23.545881,-46.6315492,onibus,0.5,0
osm_10307506282,OSM Node 10307506282,-23.5459448,-46.6312212,onibus,0.5,0
osm_10307506284,OSM Node 10307506284,-23.549152,-46.6335108,onibus,0.5,0
osm_10307665817,OSM Node 10307665817,-23.5415806,-46.6164691,onibus,0.5,0
osm_10309732998,OSM Node 10309732998,-23.5411783,-46.6366618,onibus,0.5,0
osm_10311743946,OSM Node 10311743946,-23.5313408,-46.6118449,onibus,0.5,0
osm_10313320472,OSM Node 10313320472,-23.502322,-46.6237153,onibus,0.5,0
osm_10313752436,OSM Node 10313752436,-23.5008736,-46.6115155,onibus,0.5,0
osm_10431254459,OSM Node 10431254459,-23.5341466,-46.6448495,onibus,0.5,0
osm_10536948966,OSM Node 10536948966,-23.5091803,-46.625065,onibus,0.5,0
osm_10563748441,OSM Node 10563748441,-23.5186644,-46.6141463,onibus,0.5,0
osm_10563748443,OSM Node 10563748443,-23.5153637,-46.6203473,onibus,0.5,0
osm_10563748445,OSM Node 10563748445,-23.5228806,-46.6240581,onibus,0.5,0
osm_10563748482,OSM Node 10563748482,-23.514269,-46.6235691,onibus,0.5,0
osm_10563748483,OSM Node 10563748483,-23.5147149,-46.609433,onibus,0.5,0
osm_10564912641,OSM Node 10564912641,-23.5094619,-46.6155758,onibus,0.5,0
osm_10564912642,OSM Node 10564912642,-23.5104394,-46.6158306,onibus,0.5,0
osm_10564912643,OSM Node 10564912643,-23.5132718,-46.6100375,onibus,0.5,0
osm_10564912644,OSM Node 10564912644,-23.5073001,-46.6015283,onibus,0.5,0
osm_10568076520,OSM Node 10568076520,-23.5021694,-46.6237101,onibus,0.5,0
osm_10572732506,OSM Node 10572732506,-23.5399805,-46.6113042,onibus,0.5,0
osm_10572763492,OSM Node 10572763492,-23.5428319,-46.6358401,onibus,0.5,0
osm_10572763493,OSM Node 10572763493,-23.5425767,-46.6354877,onibus,0.5,0
osm_10578203781,OSM Node 10578203781,-23.5167803,-46.6163251,onibus,0.5,0
osm_10579128927,OSM Node 10579128927,-23.5159482,-46.6092476,onibus,0.5,0
osm_10584548758,OSM Node 10584548758,-23.5025484,-46.623598,onibus,0.5,0
osm_10597022756,OSM Node 10597022756,-23.5321483,-46.6099569,onibus,0.5,0
osm_10597022757,OSM Node 10597022757,-23.5340208,-46.6077837,onibus,0.5,0
osm_10597022759,OSM Node 10597022759,-23.5363027,-46.6055275,onibus,0.5,0
osm_10599212563,OSM Node 10599212563,-23.5013466,-46.6223803,onibus,0.5,0
osm_10599212568,OSM Node 10599212568,-23.5282871,-46.6088023,onibus,0.5,0
osm_10604868948,OSM Node 10604868948,-23.5033128,-46.6236215,onibus,0.5,0
osm_10604868949,OSM Node 10604868949,-23.5035469,-46.6236294,onibus,0.5,0
osm_10724416479,OSM Node 10724416479,-23.5400864,-46.627466,onibus,0.5,0
osm_10808944184,OSM Node 10808944184,-23.5197536,-46.6111683,onibus,0.5,0
osm_10834107396,OSM Node 10834107396,-23.5376787,-46.6450373,onibus,0.5,0
osm_10975933526,OSM Node 10975933526,-23.5165744,-46.6247961,acesso,0.8,0
osm_11055833298,OSM Node 11055833298,-23.5031331,-46.6251734,onibus,0.5,0
osm_11055833301,OSM Node 11055833301,-23.5030056,-46.6258865,onibus,0.5,0
osm_11063911584,OSM Node 11063911584,-23.534204,-46.6449447,onibus,0.5,0
osm_11063911589,OSM Node 11063911589,-23.5343301,-46.6446774,onibus,0.5,0
osm_11355730126,OSM Node 11355730126,-23.5386843,-46.6138408,onibus,0.5,0
osm_12065977752,OSM Node 12065977752,-23.5437629,-46.6345648,acesso,0.5,0
osm_12066002196,São Bento,-23.544067,-46.6341593,onibus,0.5,0
osm_12085502742,OSM Node 12085502742,-23.5240863,-46.6285738,onibus,0.5,0
osm_12106160370,Estação Santa Cecília - Linha Vermelha (1),-23.5394093,-46.6488046,acesso,0.5,0
osm_12132468449,OSM Node 12132468449,-23.5029407,-46.623828,onibus,0.5,0
osm_12132468450,OSM Node 12132468450,-23.5021677,-46.6238043,onibus,0.5,0
osm_12140989064,OSM Node 12140989064,-23.5135506,-46.6159824,onibus,0.5,0
osm_12161219339,OSM Node 12161219339,-23.5141844,-46.6160503,onibus,0.5,0
osm_12453539827,OSM Node 12453539827,-23.5387894,-46.6484008,onibus,0.5,0
osm_12453733015,OSM Node 12453733015,-23.5351182,-46.6444345,onibus,0.5,0
osm_12844871002,OSM Node 12844871002,-23.5475093,-46.6301748,onibus,0.5,0
