from,to,tempo_min,transferencia,escada,calcada_ruim,risco_alag,modo
830004172,830004174,1.0,0,0,0,0,onibus
830004174,830004176,2.0,0,0,0,0,onibus
830004176,8313496,2.0,0,0,0,0,onibus
8313496,830004179,1.0,0,0,0,0,onibus
830004179,830004320,2.0,0,0,0,0,onibus
830004320,830004318,2.0,0,0,0,0,onibus
830004318,830004316,1.0,0,0,0,0,onibus
830004316,830004333,2.0,0,0,0,0,onibus
830004333,8313625,2.0,0,0,0,0,onibus
8313625,830004288,1.0,0,0,0,0,onibus
830004288,830004289,2.0,0,0,0,0,onibus
830004289,8313537,2.0,0,0,0,0,onibus
8313537,830004375,1.0,0,0,0,0,onibus
830004375,8312647,2.0,0,0,0,0,onibus
8312647,830004371,1.0,0,0,0,0,onibus
830004371,830004370,2.0,0,0,0,0,onibus
830004370,380004230,2.0,0,0,0,0,onibus
380004230,380004053,1.0,0,0,0,0,onibus
380004053,380004307,2.0,0,0,0,0,onibus
380004307,380004309,2.0,0,0,0,0,onibus
380004309,380003704,1.0,0,0,0,0,onibus
380003704,380003696,2.0,0,0,0,0,onibus
380003696,380003693,2.0,0,0,0,0,onibus
380003693,3812743,1.0,0,0,0,0,onibus
3812743,940003689,2.0,0,0,0,0,onibus
940003689,940003687,2.0,0,0,0,0,onibus
940003687,940003757,1.0,0,0,0,0,onibus
940003757,940004126,2.0,0,0,0,0,onibus
940004126,940004128,2.0,0,0,0,0,onibus
940004128,9412686,1.0,0,0,0,0,onibus
9412686,940004132,2.0,0,0,0,0,onibus
940004132,940004134,2.0,0,0,0,0,onibus
940004134,9412666,1.0,0,0,0,0,onibus
9412666,940004150,2.0,0,0,0,0,onibus
940004150,940004145,1.0,0,0,0,0,onibus
940004145,940004410,2.0,0,0,0,0,onibus
940004410,940004408,2.0,0,0,0,0,onibus
940004408,940003825,1.0,0,0,0,0,onibus
940003825,940003823,2.0,0,0,0,0,onibus
940003823,940003821,2.0,0,0,0,0,onibus
940003821,940003818,1.0,0,0,0,0,onibus
940003818,880000739,2.0,0,0,0,0,onibus
880000739,940000781,2.0,0,0,0,0,onibus
940000781,880000742,1.0,0,0,0,0,onibus
880000742,940000744,2.0,0,0,0,0,onibus
940000744,910000746,2.0,0,0,0,0,onibus
910000746,910017229,1.0,0,0,0,0,onibus
910017229,910000890,2.0,0,0,0,0,onibus
910000890,910000888,2.0,0,0,0,0,onibus
910000888,910002010,1.0,0,0,0,0,onibus
910002010,910002012,2.0,0,0,0,0,onibus
910002012,910000862,2.0,0,0,0,0,onibus
910000862,910000864,1.0,0,0,0,0,onibus
910000864,910000866,2.0,0,0,0,0,onibus
910000866,910000867,1.0,0,0,0,0,onibus
910000867,910000869,2.0,0,0,0,0,onibus
910000869,910000871,2.0,0,0,0,0,onibus
910000871,910002007,1.0,0,0,0,0,onibus
910002007,80014371,2.0,0,0,0,0,onibus
80014371,810534,2.0,0,0,0,0,onibus
810534,810588,1.0,0,0,0,0,onibus
810588,80014380,2.0,0,0,0,0,onibus
80014380,80014381,2.0,0,0,0,0,onibus
80014381,80014382,1.0,0,0,0,0,onibus
80014382,80014486,2.0,0,0,0,0,onibus
80014486,80014531,2.0,0,0,0,0,onibus
80014531,80014532,1.0,0,0,0,0,onibus
80014532,80014533,2.0,0,0,0,0,onibus
80014533,80014505,2.0,0,0,0,0,onibus
80014505,80014509,4.0,0,0,0,0,onibus
80014509,80014519,1.0,0,0,0,0,onibus
80014519,80014520,2.0,0,0,0,0,onibus
80014520,80014521,2.0,0,0,0,0,onibus
80014521,80014530,2.0,0,0,0,0,onibus
80014530,80014367,2.0,0,0,0,0,onibus
80014367,80014368,2.0,0,0,0,0,onibus
80014368,80014369,2.0,0,0,0,0,onibus
80014369,80014370,2.0,0,0,0,0,onibus
80014370,810614,2.0,0,0,0,0,onibus
810614,9110540,2.0,0,0,0,0,onibus
9110540,910000872,2.0,0,0,0,0,onibus
910000872,910000870,2.0,0,0,0,0,onibus
910000870,910000868,2.0,0,0,0,0,onibus
910000868,910000865,2.0,0,0,0,0,onibus
910000865,910000863,2.0,0,0,0,0,onibus
910000863,910002013,2.0,0,0,0,0,onibus
910002013,910002011,2.0,0,0,0,0,onibus
910002011,910002009,2.0,0,0,0,0,onibus
910002009,910000889,2.0,0,0,0,0,onibus
910000889,910000891,2.0,0,0,0,0,onibus
910000891,910000747,2.0,0,0,0,0,onibus
910000747,940000745,2.0,0,0,0,0,onibus
940000745,880000743,2.0,0,0,0,0,onibus
880000743,940017228,2.0,0,0,0,0,onibus
940017228,8812659,2.0,0,0,0,0,onibus
8812659,940003819,2.0,0,0,0,0,onibus
940003819,940003820,2.0,0,0,0,0,onibus
940003820,940003822,2.0,0,0,0,0,onibus
940003822,940003824,2.0,0,0,0,0,onibus
940003824,940004407,2.0,0,0,0,0,onibus
940004407,940004409,1.0,0,0,0,0,onibus
940004409,9412611,2.0,0,0,0,0,onibus
9412611,940004149,2.0,0,0,0,0,onibus
940004149,940004151,2.0,0,0,0,0,onibus
940004151,940004434,2.0,0,0,0,0,onibus
940004434,940004133,2.0,0,0,0,0,onibus
940004133,940004131,2.0,0,0,0,0,onibus
940004131,940004129,2.0,0,0,0,0,onibus
940004129,940004127,2.0,0,0,0,0,onibus
940004127,9412669,2.0,0,0,0,0,onibus
9412669,940003756,2.0,0,0,0,0,onibus
940003756,940003688,2.0,0,0,0,0,onibus
940003688,940003690,2.0,0,0,0,0,onibus
940003690,380003692,2.0,0,0,0,0,onibus
380003692,380003694,2.0,0,0,0,0,onibus
380003694,3812764,2.0,0,0,0,0,onibus
3812764,380003705,2.0,0,0,0,0,onibus
380003705,380004308,2.0,0,0,0,0,onibus
380004308,380004306,2.0,0,0,0,0,onibus
380004306,380004054,2.0,0,0,0,0,onibus
380004054,380004233,2.0,0,0,0,0,onibus
380004233,380004232,2.0,0,0,0,0,onibus
380004232,380004373,2.0,0,0,0,0,onibus
380004373,8313536,2.0,0,0,0,0,onibus
8313536,830004374,2.0,0,0,0,0,onibus
830004374,8313371,2.0,0,0,0,0,onibus
8313371,8313665,2.0,0,0,0,0,onibus
8313665,8313610,2.0,0,0,0,0,onibus
8313610,8313562,2.0,0,0,0,0,onibus
8313562,830004315,2.0,0,0,0,0,onibus
830004315,830004317,1.0,0,0,0,0,onibus
830004317,830004319,2.0,0,0,0,0,onibus
830004319,830004178,2.0,0,0,0,0,onibus
830004178,8313571,2.0,0,0,0,0,onibus
8313571,830004175,2.0,0,0,0,0,onibus
830004175,830004173,2.0,0,0,0,0,onibus
830004173,830004171,2.0,0,0,0,0,onibus
830004171,830004170,2.0,0,0,0,0,onibus
830004170,830004168,2.0,0,0,0,0,onibus
830004168,830004167,2.0,0,0,0,0,onibus
830004167,3812736,2.0,0,0,0,0,onibus
3812736,8313588,2.0,0,0,0,0,onibus
8313588,380004162,2.0,0,0,0,0,onibus
380004162,3812759,5.0,0,0,0,0,onibus
3812770,380004312,1.0,0,0,0,0,onibus
380004312,380003703,1.0,0,0,0,0,onibus
380003703,380003704,2.0,0,0,0,0,onibus
380003704,380003707,1.0,0,0,0,0,onibus
380003707,380003709,2.0,0,0,0,0,onibus
380003709,940003712,1.0,0,0,0,0,onibus
940003712,940003714,2.0,0,0,0,0,onibus
940003714,940003716,1.0,0,0,0,0,onibus
940003716,940003718,2.0,0,0,0,0,onibus
940003718,940003723,1.0,0,0,0,0,onibus
940003723,940003725,2.0,0,0,0,0,onibus
940003725,940003727,1.0,0,0,0,0,onibus
940003727,9412251,2.0,0,0,0,0,onibus
9412251,940003767,1.0,0,0,0,0,onibus
940003767,940003886,2.0,0,0,0,0,onibus
940003886,940004427,1.0,0,0,0,0,onibus
940004427,940004420,1.0,0,0,0,0,onibus
940004420,9412694,2.0,0,0,0,0,onibus
9412694,940004422,1.0,0,0,0,0,onibus
940004422,910004424,2.0,0,0,0,0,onibus
910004424,910000764,1.0,0,0,0,0,onibus
910000764,910000766,2.0,0,0,0,0,onibus
910000766,910000767,1.0,0,0,0,0,onibus
910000767,9112422,2.0,0,0,0,0,onibus
9112422,910000769,1.0,0,0,0,0,onibus
910000769,910000771,2.0,0,0,0,0,onibus
910000771,9112472,1.0,0,0,0,0,onibus
9112472,910000774,2.0,0,0,0,0,onibus
910000774,9112477,1.0,0,0,0,0,onibus
9112477,910000779,2.0,0,0,0,0,onibus
910000779,910002023,1.0,0,0,0,0,onibus
910002023,910000862,1.0,0,0,0,0,onibus
910000862,910000864,2.0,0,0,0,0,onibus
910000864,910000866,1.0,0,0,0,0,onibus
910000866,910000867,2.0,0,0,0,0,onibus
910000867,910000869,1.0,0,0,0,0,onibus
910000869,910000871,2.0,0,0,0,0,onibus
910000871,910002007,1.0,0,0,0,0,onibus
910002007,80014371,2.0,0,0,0,0,onibus
80014371,810534,1.0,0,0,0,0,onibus
810534,810588,2.0,0,0,0,0,onibus
810588,80014380,1.0,0,0,0,0,onibus
80014380,80014381,2.0,0,0,0,0,onibus
80014381,80014382,1.0,0,0,0,0,onibus
80014382,80014486,2.0,0,0,0,0,onibus
80014486,80014531,1.0,0,0,0,0,onibus
80014531,80014532,1.0,0,0,0,0,onibus
80014532,80014533,2.0,0,0,0,0,onibus
80014533,80014505,1.0,0,0,0,0,onibus
80014505,80014508,4.0,0,0,0,0,onibus
80014508,80014519,1.0,0,0,0,0,onibus
80014519,80014520,2.0,0,0,0,0,onibus
80014520,80014482,2.0,0,0,0,0,onibus
80014482,80014483,2.0,0,0,0,0,onibus
80014483,80014367,1.0,0,0,0,0,onibus
80014367,80014368,2.0,0,0,0,0,onibus
80014368,80014369,2.0,0,0,0,0,onibus
80014369,80014370,2.0,0,0,0,0,onibus
80014370,810614,1.0,0,0,0,0,onibus
810614,9110540,2.0,0,0,0,0,onibus
9110540,910000872,2.0,0,0,0,0,onibus
910000872,910000870,2.0,0,0,0,0,onibus
910000870,910000868,1.0,0,0,0,0,onibus
910000868,910000865,2.0,0,0,0,0,onibus
910000865,910000863,2.0,0,0,0,0,onibus
910000863,910002022,2.0,0,0,0,0,onibus
910002022,910000780,1.0,0,0,0,0,onibus
910000780,910000778,2.0,0,0,0,0,onibus
910000778,910000776,2.0,0,0,0,0,onibus
910000776,910000775,2.0,0,0,0,0,onibus
910000775,910000773,1.0,0,0,0,0,onibus
910000773,910000770,2.0,0,0,0,0,onibus
910000770,910000768,2.0,0,0,0,0,onibus
910000768,9110267,2.0,0,0,0,0,onibus
9110267,910000765,1.0,0,0,0,0,onibus
910000765,910000763,2.0,0,0,0,0,onibus
910000763,940004215,2.0,0,0,0,0,onibus
940004215,9412705,2.0,0,0,0,0,onibus
9412705,940004426,1.0,0,0,0,0,onibus
940004426,9412668,2.0,0,0,0,0,onibus
9412668,940004359,2.0,0,0,0,0,onibus
940004359,940004032,2.0,0,0,0,0,onibus
940004032,9412250,1.0,0,0,0,0,onibus
9412250,940003728,2.0,0,0,0,0,onibus
940003728,940003726,2.0,0,0,0,0,onibus
940003726,940003724,2.0,0,0,0,0,onibus
940003724,940003721,1.0,0,0,0,0,onibus
940003721,940003717,2.0,0,0,0,0,onibus
940003717,940003715,2.0,0,0,0,0,onibus
940003715,940003713,2.0,0,0,0,0,onibus
940003713,380003711,1.0,0,0,0,0,onibus
380003711,380003710,2.0,0,0,0,0,onibus
380003710,380003708,2.0,0,0,0,0,onibus
380003708,380003705,2.0,0,0,0,0,onibus
380003705,380003702,1.0,0,0,0,0,onibus
380003702,3812771,2.0,0,0,0,0,onibus
3812771,380004310,2.0,0,0,0,0,onibus
380004310,380004311,2.0,0,0,0,0,onibus
380004311,380004053,1.0,0,0,0,0,onibus
380004053,3812770,5.0,0,0,0,0,onibus
380004163,3812759,2.0,0,0,0,0,onibus
3812759,8313589,2.0,0,0,0,0,onibus
8313589,8313587,2.0,0,0,0,0,onibus
8313587,8313440,2.0,0,0,0,0,onibus
8313440,830004166,2.0,0,0,0,0,onibus
830004166,8313572,2.0,0,0,0,0,onibus
8313572,830004169,2.0,0,0,0,0,onibus
830004169,830004172,2.0,0,0,0,0,onibus
830004172,830004174,2.0,0,0,0,0,onibus
830004174,830004176,3.0,0,0,0,0,onibus
830004176,8313496,2.0,0,0,0,0,onibus
8313496,830004179,2.0,0,0,0,0,onibus
830004179,830004320,2.0,0,0,0,0,onibus
830004320,830004318,2.0,0,0,0,0,onibus
830004318,830004316,2.0,0,0,0,0,onibus
830004316,830004333,2.0,0,0,0,0,onibus
830004333,8313625,2.0,0,0,0,0,onibus
8313625,830004288,2.0,0,0,0,0,onibus
830004288,830004289,2.0,0,0,0,0,onibus
830004289,8313537,3.0,0,0,0,0,onibus
8313537,8312662,2.0,0,0,0,0,onibus
8312662,830004259,2.0,0,0,0,0,onibus
830004259,830004256,2.0,0,0,0,0,onibus
830004256,830004254,2.0,0,0,0,0,onibus
830004254,8412899,2.0,0,0,0,0,onibus
8412899,8412519,2.0,0,0,0,0,onibus
8412519,8412865,2.0,0,0,0,0,onibus
8412865,840003955,2.0,0,0,0,0,onibus
840003955,840003953,2.0,0,0,0,0,onibus
840003953,840003951,3.0,0,0,0,0,onibus
840003951,840003949,2.0,0,0,0,0,onibus
840003949,840003947,2.0,0,0,0,0,onibus
840003947,840000676,2.0,0,0,0,0,onibus
840000676,840000584,2.0,0,0,0,0,onibus
840000584,840000585,2.0,0,0,0,0,onibus
840000585,840000594,2.0,0,0,0,0,onibus
840000594,710000596,2.0,0,0,0,0,onibus
710000596,710000599,2.0,0,0,0,0,onibus
710000599,710000600,2.0,0,0,0,0,onibus
710000600,710000567,3.0,0,0,0,0,onibus
710000567,7113176,2.0,0,0,0,0,onibus
7113176,710000602,2.0,0,0,0,0,onibus
710000602,710000603,2.0,0,0,0,0,onibus
710000603,710000604,2.0,0,0,0,0,onibus
710000604,710000605,2.0,0,0,0,0,onibus
710000605,710017211,2.0,0,0,0,0,onibus
710017211,7113155,2.0,0,0,0,0,onibus
7113155,7113134,2.0,0,0,0,0,onibus
7113134,710000969,2.0,0,0,0,0,onibus
710000969,710017212,3.0,0,0,0,0,onibus
710017212,710017213,2.0,0,0,0,0,onibus
710017213,710000954,2.0,0,0,0,0,onibus
710000954,570014289,2.0,0,0,0,0,onibus
570014289,570014290,2.0,0,0,0,0,onibus
570014290,570014291,2.0,0,0,0,0,onibus
570014291,90008849,2.0,0,0,0,0,onibus
90008849,90007106,2.0,0,0,0,0,onibus
90007106,100017111,2.0,0,0,0,0,onibus
100017111,100014335,2.0,0,0,0,0,onibus
100014335,100014334,3.0,0,0,0,0,onibus
100014334,100014333,2.0,0,0,0,0,onibus
100014333,100014332,2.0,0,0,0,0,onibus
100014332,100014331,2.0,0,0,0,0,onibus
100014331,100014330,2.0,0,0,0,0,onibus
100014330,100014499,2.0,0,0,0,0,onibus
100014499,100014358,2.0,0,0,0,0,onibus
100014358,5410179,2.0,0,0,0,0,onibus
5410179,540014160,2.0,0,0,0,0,onibus
540014160,540014385,2.0,0,0,0,0,onibus
540014385,5410100,3.0,0,0,0,0,onibus
5410100,5410099,2.0,0,0,0,0,onibus
5410099,5410189,2.0,0,0,0,0,onibus
5410189,5410190,2.0,0,0,0,0,onibus
5410190,540014219,2.0,0,0,0,0,onibus
540014219,540014217,2.0,0,0,0,0,onibus
540014217,540014216,2.0,0,0,0,0,onibus
540014216,540014214,2.0,0,0,0,0,onibus
540014214,10014211,2.0,0,0,0,0,onibus
10014211,540014209,2.0,0,0,0,0,onibus
540014209,10014208,3.0,0,0,0,0,onibus
10014208,10014206,2.0,0,0,0,0,onibus
10014206,950014203,5.0,0,0,0,0,onibus
950014203,10014204,2.0,0,0,0,0,onibus
10014204,10014205,3.0,0,0,0,0,onibus
10014205,10014207,2.0,0,0,0,0,onibus
10014207,5410184,3.0,0,0,0,0,onibus
5410184,10014212,2.0,0,0,0,0,onibus
10014212,10014213,3.0,0,0,0,0,onibus
10014213,10014215,3.0,0,0,0,0,onibus
10014215,540014218,2.0,0,0,0,0,onibus
540014218,540014220,3.0,0,0,0,0,onibus
540014220,540014221,2.0,0,0,0,0,onibus
540014221,5410101,3.0,0,0,0,0,onibus
5410101,5410195,3.0,0,0,0,0,onibus
5410195,80014537,2.0,0,0,0,0,onibus
80014537,100014526,3.0,0,0,0,0,onibus
100014526,100014527,2.0,0,0,0,0,onibus
100014527,100014528,3.0,0,0,0,0,onibus
100014528,1010103,2.0,0,0,0,0,onibus
1010103,1009884,3.0,0,0,0,0,onibus
1009884,100014347,3.0,0,0,0,0,onibus
100014347,100014352,2.0,0,0,0,0,onibus
100014352,100014353,3.0,0,0,0,0,onibus
100014353,100014309,2.0,0,0,0,0,onibus
100014309,1010105,3.0,0,0,0,0,onibus
1010105,570014285,3.0,0,0,0,0,onibus
570014285,570014286,2.0,0,0,0,0,onibus
570014286,570014287,3.0,0,0,0,0,onibus
570014287,710000953,2.0,0,0,0,0,onibus
710000953,710017208,3.0,0,0,0,0,onibus
710017208,710000972,2.0,0,0,0,0,onibus
710000972,710000653,3.0,0,0,0,0,onibus
710000653,710000656,3.0,0,0,0,0,onibus
710000656,7110436,2.0,0,0,0,0,onibus
7110436,710000975,3.0,0,0,0,0,onibus
710000975,710000976,2.0,0,0,0,0,onibus
710000976,7113167,3.0,0,0,0,0,onibus
7113167,710000977,3.0,0,0,0,0,onibus
710000977,7113178,2.0,0,0,0,0,onibus
7113178,710000978,3.0,0,0,0,0,onibus
710000978,710000598,2.0,0,0,0,0,onibus
710000598,710000597,3.0,0,0,0,0,onibus
710000597,840000595,2.0,0,0,0,0,onibus
840000595,840000586,3.0,0,0,0,0,onibus
840000586,8412855,3.0,0,0,0,0,onibus
8412855,840003948,2.0,0,0,0,0,onibus
840003948,840003950,3.0,0,0,0,0,onibus
840003950,8412898,2.0,0,0,0,0,onibus
8412898,840003954,3.0,0,0,0,0,onibus
840003954,840003956,3.0,0,0,0,0,onibus
840003956,840003961,2.0,0,0,0,0,onibus
840003961,840003959,3.0,0,0,0,0,onibus
840003959,830004255,2.0,0,0,0,0,onibus
830004255,830004257,3.0,0,0,0,0,onibus
830004257,830004258,2.0,0,0,0,0,onibus
830004258,830004260,3.0,0,0,0,0,onibus
830004260,830004400,3.0,0,0,0,0,onibus
830004400,8313371,2.0,0,0,0,0,onibus
8313371,8313665,3.0,0,0,0,0,onibus
8313665,8313610,2.0,0,0,0,0,onibus
8313610,8313562,3.0,0,0,0,0,onibus
8313562,830004315,3.0,0,0,0,0,onibus
830004315,830004317,2.0,0,0,0,0,onibus
830004317,830004319,3.0,0,0,0,0,onibus
830004319,830004178,2.0,0,0,0,0,onibus
830004178,8313571,3.0,0,0,0,0,onibus
8313571,830004175,2.0,0,0,0,0,onibus
830004175,830004173,3.0,0,0,0,0,onibus
830004173,830004171,3.0,0,0,0,0,onibus
830004171,830004170,2.0,0,0,0,0,onibus
830004170,830004168,3.0,0,0,0,0,onibus
830004168,830004167,2.0,0,0,0,0,onibus
830004167,3812736,3.0,0,0,0,0,onibus
3812736,8313588,3.0,0,0,0,0,onibus
8313588,380004163,6.0,0,0,0,0,onibus
910015952,910013984,2.0,0,0,0,0,onibus
910013984,910013741,2.0,0,0,0,0,onibus
910013741,9110191,2.0,0,0,0,0,onibus
9110191,910000830,2.0,0,0,0,0,onibus
910000830,9110180,2.0,0,0,0,0,onibus
9110180,910000827,3.0,0,0,0,0,onibus
910000827,910000815,2.0,0,0,0,0,onibus
910000815,9110135,2.0,0,0,0,0,onibus
9110135,910000826,2.0,0,0,0,0,onibus
910000826,9112458,2.0,0,0,0,0,onibus
9112458,910001878,2.0,0,0,0,0,onibus
910001878,9112475,3.0,0,0,0,0,onibus
9112475,910001879,2.0,0,0,0,0,onibus
910001879,910001880,2.0,0,0,0,0,onibus
910001880,910001881,2.0,0,0,0,0,onibus
910001881,820012561,2.0,0,0,0,0,onibus
820012561,820005098,2.0,0,0,0,0,onibus
820005098,820005151,3.0,0,0,0,0,onibus
820005151,820005220,2.0,0,0,0,0,onibus
820005220,820005385,2.0,0,0,0,0,onibus
820005385,820005703,5.0,0,0,0,0,onibus
820005703,8210240,1.0,0,0,0,0,onibus
8210240,8210170,2.0,0,0,0,0,onibus
8210170,820005465,2.0,0,0,0,0,onibus
820005465,820012571,2.0,0,0,0,0,onibus
820012571,820012572,2.0,0,0,0,0,onibus
820012572,810604,2.0,0,0,0,0,onibus
810604,820012565,2.0,0,0,0,0,onibus
820012565,6009737,2.0,0,0,0,0,onibus
6009737,8210167,2.0,0,0,0,0,onibus
8210167,9112418,2.0,0,0,0,0,onibus
9112418,9112419,2.0,0,0,0,0,onibus
9112419,910001875,2.0,0,0,0,0,onibus
910001875,9112474,1.0,0,0,0,0,onibus
9112474,910001877,2.0,0,0,0,0,onibus
910001877,9112459,2.0,0,0,0,0,onibus
9112459,9110134,2.0,0,0,0,0,onibus
9110134,910000816,2.0,0,0,0,0,onibus
910000816,910000828,2.0,0,0,0,0,onibus
910000828,9112409,2.0,0,0,0,0,onibus
9112409,9112473,2.0,0,0,0,0,onibus
9112473,9110190,2.0,0,0,0,0,onibus
9110190,9112431,2.0,0,0,0,0,onibus
9112431,9110195,2.0,0,0,0,0,onibus
9110195,910015952,4.0,0,0,0,0,onibus
380003913,9412708,1.0,0,0,0,0,onibus
9412708,940004153,1.0,0,0,0,0,onibus
940004153,940004150,2.0,0,0,0,0,onibus
940004150,940004147,1.0,0,0,0,0,onibus
940004147,940004135,2.0,0,0,0,0,onibus
940004135,9412707,1.0,0,0,0,0,onibus
9412707,940004154,2.0,0,0,0,0,onibus
940004154,940004157,1.0,0,0,0,0,onibus
940004157,940003796,2.0,0,0,0,0,onibus
940003796,940003801,1.0,0,0,0,0,onibus
940003801,940003804,2.0,0,0,0,0,onibus
940003804,940003790,1.0,0,0,0,0,onibus
940003790,940003788,2.0,0,0,0,0,onibus
940003788,910000912,1.0,0,0,0,0,onibus
910000912,910000910,2.0,0,0,0,0,onibus
910000910,910000893,1.0,0,0,0,0,onibus
910000893,910017229,1.0,0,0,0,0,onibus
910017229,910000919,2.0,0,0,0,0,onibus
910000919,910000921,1.0,0,0,0,0,onibus
910000921,910000923,2.0,0,0,0,0,onibus
910000923,910002021,1.0,0,0,0,0,onibus
910002021,910002018,2.0,0,0,0,0,onibus
910002018,910002017,1.0,0,0,0,0,onibus
910002017,910002015,2.0,0,0,0,0,onibus
910002015,910000862,1.0,0,0,0,0,onibus
910000862,910000864,2.0,0,0,0,0,onibus
910000864,910000866,1.0,0,0,0,0,onibus
910000866,910000867,2.0,0,0,0,0,onibus
910000867,910000869,1.0,0,0,0,0,onibus
910000869,910000871,2.0,0,0,0,0,onibus
910000871,910002007,1.0,0,0,0,0,onibus
910002007,80014371,1.0,0,0,0,0,onibus
80014371,810534,2.0,0,0,0,0,onibus
810534,810588,1.0,0,0,0,0,onibus
810588,80014380,2.0,0,0,0,0,onibus
80014380,80014381,1.0,0,0,0,0,onibus
80014381,80014382,2.0,0,0,0,0,onibus
80014382,80014486,1.0,0,0,0,0,onibus
80014486,80014531,2.0,0,0,0,0,onibus
80014531,80014532,1.0,0,0,0,0,onibus
80014532,80014533,2.0,0,0,0,0,onibus
80014533,80014505,1.0,0,0,0,0,onibus
80014505,80014506,2.0,0,0,0,0,onibus
80014506,80014507,3.0,0,0,0,0,onibus
80014507,80014519,1.0,0,0,0,0,onibus
80014519,80014521,2.0,0,0,0,0,onibus
80014521,80014530,1.0,0,0,0,0,onibus
80014530,80014367,2.0,0,0,0,0,onibus
80014367,80014368,2.0,0,0,0,0,onibus
80014368,80014369,1.0,0,0,0,0,onibus
80014369,80014370,2.0,0,0,0,0,onibus
80014370,810614,2.0,0,0,0,0,onibus
810614,9110540,1.0,0,0,0,0,onibus
9110540,910000872,2.0,0,0,0,0,onibus
910000872,910000870,1.0,0,0,0,0,onibus
910000870,910000868,2.0,0,0,0,0,onibus
910000868,910000865,2.0,0,0,0,0,onibus
910000865,910000863,1.0,0,0,0,0,onibus
910000863,910002014,2.0,0,0,0,0,onibus
910002014,910002016,2.0,0,0,0,0,onibus
910002016,910002019,1.0,0,0,0,0,onibus
910002019,910002020,2.0,0,0,0,0,onibus
910002020,910000924,2.0,0,0,0,0,onibus
910000924,910000922,1.0,0,0,0,0,onibus
910000922,910000920,2.0,0,0,0,0,onibus
910000920,910000891,1.0,0,0,0,0,onibus
910000891,910000892,2.0,0,0,0,0,onibus
910000892,910000909,2.0,0,0,0,0,onibus
910000909,910000911,1.0,0,0,0,0,onibus
910000911,940003789,2.0,0,0,0,0,onibus
940003789,940003791,2.0,0,0,0,0,onibus
940003791,940003803,1.0,0,0,0,0,onibus
940003803,940003800,2.0,0,0,0,0,onibus
940003800,940003797,2.0,0,0,0,0,onibus
940003797,940004156,1.0,0,0,0,0,onibus
940004156,940004155,2.0,0,0,0,0,onibus
940004155,940004138,1.0,0,0,0,0,onibus
940004138,940004136,2.0,0,0,0,0,onibus
940004136,940004148,2.0,0,0,0,0,onibus
940004148,940004146,1.0,0,0,0,0,onibus
940004146,940004149,2.0,0,0,0,0,onibus
940004149,940004151,2.0,0,0,0,0,onibus
940004151,940004152,1.0,0,0,0,0,onibus
940004152,9412709,2.0,0,0,0,0,onibus
9412709,380003913,4.0,0,0,0,0,onibus
880000944,8812600,1.0,0,0,0,0,onibus
8812600,880001887,2.0,0,0,0,0,onibus
880001887,880016816,2.0,0,0,0,0,onibus
880016816,710016917,2.0,0,0,0,0,onibus
710016917,710017213,1.0,0,0,0,0,onibus
710017213,710000954,2.0,0,0,0,0,onibus
710000954,710000964,2.0,0,0,0,0,onibus
710000964,710000963,2.0,0,0,0,0,onibus
710000963,7113169,1.0,0,0,0,0,onibus
7113169,7110644,2.0,0,0,0,0,onibus
7110644,710017208,2.0,0,0,0,0,onibus
710017208,710000972,2.0,0,0,0,0,onibus
710000972,710000653,1.0,0,0,0,0,onibus
710000653,710000635,2.0,0,0,0,0,onibus
710000635,710000639,2.0,0,0,0,0,onibus
710000639,710000609,2.0,0,0,0,0,onibus
710000609,7113173,4.0,0,0,0,0,onibus
7113173,710000609,1.0,0,0,0,0,onibus
710000609,710000656,2.0,0,0,0,0,onibus
710000656,710000645,2.0,0,0,0,0,onibus
710000645,710000650,1.0,0,0,0,0,onibus
710000650,710000957,2.0,0,0,0,0,onibus
710000957,710000960,2.0,0,0,0,0,onibus
710000960,7110644,1.0,0,0,0,0,onibus
7110644,710017208,2.0,0,0,0,0,onibus
710017208,710000722,2.0,0,0,0,0,onibus
710000722,710000724,1.0,0,0,0,0,onibus
710000724,880000726,2.0,0,0,0,0,onibus
880000726,8812644,2.0,0,0,0,0,onibus
8812644,8812600,1.0,0,0,0,0,onibus
8812600,880000941,2.0,0,0,0,0,onibus
880000941,880000944,2.0,0,0,0,0,onibus
880000944,8812626,1.0,0,0,0,0,onibus
8812626,880015944,2.0,0,0,0,0,onibus
880015944,8812640,2.0,0,0,0,0,onibus
8812640,8810358,1.0,0,0,0,0,onibus
8810358,8812653,2.0,0,0,0,0,onibus
8812653,8812642,2.0,0,0,0,0,onibus
8812642,880000802,1.0,0,0,0,0,onibus
880000802,880000941,4.0,0,0,0,0,onibus
940003735,940003977,1.0,0,0,0,0,onibus
940003977,940003978,2.0,0,0,0,0,onibus
940003978,940003736,2.0,0,0,0,0,onibus
940003736,940003739,2.0,0,0,0,0,onibus
940003739,3812805,2.0,0,0,0,0,onibus
3812805,380003679,2.0,0,0,0,0,onibus
380003679,380003682,1.0,0,0,0,0,onibus
380003682,380003684,2.0,0,0,0,0,onibus
380003684,380003685,2.0,0,0,0,0,onibus
380003685,940003757,2.0,0,0,0,0,onibus
940003757,940004126,2.0,0,0,0,0,onibus
940004126,940004128,2.0,0,0,0,0,onibus
940004128,9412686,1.0,0,0,0,0,onibus
