id,name,lat,lon,tipo
350002390,"R. Manuel Rodrigues Santiago, 200",-23.516967,-46.38458,onibus
350002391,"R. Manuel Rodrigues Santiago, 201",-23.516777,-46.38445,onibus
350002392,"R. Manuel Rodrigues Santiago, 7",-23.518364,-46.386796,onibus
350002393,"R. Tibúrcio De Souza, 2611",-23.517722,-46.38837,onibus
350002394,"R. Tibúrcio De Souza, 1760",-23.516417,-46.389513,onibus
350002395,"R. Tibúrcio De Souza, 1760",-23.516227,-46.389491,onibus
350002396,"R. Tibúrcio De Souza, 2082",-23.514309,-46.390627,onibus
350002397,"R. Tibúrcio De Souza, 1501",-23.5132,-46.392414,onibus
350002398,"R. Tibúrcio De Souza, 1502",-23.513273,-46.392491,onibus
350002399,"R. Tibúrcio De Souza, 1408",-23.51074,-46.394507,onibus
350002400,"R. Tibúrcio De Souza, 1409",-23.51051,-46.394519,onibus
350002401,"R. Rio Massambu, 41",-23.510824,-46.394279,onibus
350002402,"R. Tibúrcio De Souza, 1117",-23.50857,-46.395179,onibus
350002403,"R. Tibúrcio De Souza, 1080",-23.507587,-46.395636,onibus
350002404,"R. Tibúrcio De Souza, 961",-23.505478,-46.396303,onibus
350002405,"R. Tibúrcio De Souza, 961",-23.505274,-46.396407,onibus
350002406,"R. Tibúrcio De Souza, 694",-23.502896,-46.397278,onibus
350002407,"R. Tibúrcio De Souza, 649",-23.50261,-46.397295,onibus
350002408,"R. Tibúrcio De Souza, 271",-23.499875,-46.399075,onibus
350002409,"R. Tibúrcio De Souza, 336",-23.500324,-46.398849,onibus
350002410,"R. Tibúrcio De Souza, 63",-23.498273,-46.400176,onibus
350002411,"Av. Br. De Alagoas, 329",-23.498219,-46.396292,onibus
350002412,"Av. Br. De Alagoas, 404",-23.49845,-46.395984,onibus
350002414,"Av. Br. De Alagoas, 480",-23.499258,-46.394465,onibus
350002416,"Av. Br. De Alagoas, 751",-23.500041,-46.393306,onibus
350002417,"Av. Br. De Alagoas, 866",-23.50054,-46.392884,onibus
350002418,"R. Itajuibe, 670",-23.502355,-46.391151,onibus
350002419,"R. Itajuibe, 716",-23.504029,-46.390318,onibus
350002420,"R. Itajuibe, 1157",-23.506043,-46.388636,onibus
350002421,"R. Itajuibe, 1200",-23.506332,-46.388539,onibus
350002422,"R. Itajuibe, 1396",-23.507775,-46.38737,onibus
350002423,"R. Itajuibe, 1437",-23.508035,-46.387067,onibus
350002424,"R. Itajuibe, 1844",-23.510181,-46.385599,onibus
350002425,"R. Itajuibe, 1643",-23.510288,-46.38536,onibus
350002426,"R. Itajuibe, 1910",-23.511506,-46.384015,onibus
350002427,"R. Itajuibe, 2031",-23.511908,-46.383354,onibus
350002429,"R. Itajuibe, 2343",-23.513378,-46.381831,onibus
350002430,"R. Tibúrcio De Souza, 2610",-23.5186,-46.387809,onibus
350002431,"R. Jose Alves Irmão, 200",-23.520427,-46.388738,onibus
350002432,"R. Rafael Galvão (pça. Fonte Da Conquista), 105",-23.520567,-46.390009,onibus
350002437,"R. Cornélio De Arzão, 590",-23.518754,-46.395408,onibus
350002442,"R. Cornélio De Arzão, 150",-23.51396,-46.395911,onibus
350002444,"R. Antônio João De Medeiros, 293",-23.510001,-46.397848,onibus
350002445,"R. Antônio João De Medeiros, 800",-23.509476,-46.398061,onibus
350002446,"R. Antônio João De Medeiros, 538",-23.507925,-46.398191,onibus
350002447,"R. Antônio João De Medeiros, 465",-23.507086,-46.39811,onibus
350002449,"R. Antônio João De Medeiros, 311",-23.504946,-46.397949,onibus
350002451,"R. Valente De Novais, 19",-23.501721,-46.397659,onibus
350002452,"R. Valente De Novais, 48",-23.501681,-46.397283,onibus
350002453,"R. Valente De Novais, 278",-23.500861,-46.395204,onibus
350002454,"R. Manuel Bueno Da Fonseca, 46",-23.493957,-46.389073,onibus
350002455,"R. Manuel Bueno Da Fonseca, 52",-23.494381,-46.388965,onibus
350002456,"R. Manuel Bueno Da Fonseca, 433",-23.496589,-46.38771,onibus
350002457,"R. Manuel Bueno Da Fonseca, 443",-23.496617,-46.387626,onibus
350002458,"R. Manuel Bueno Da Fonseca, 509",-23.498246,-46.386748,onibus
350002459,"R. Manuel Bueno Da Fonseca, 520",-23.498835,-46.386329,onibus
350002460,"Av. Academia De São Paulo, 186",-23.501118,-46.385175,onibus
350002461,"Av. Academia De São Paulo, 161",-23.501316,-46.384932,onibus
350002462,"Av. Tomé Dias Laço, 185",-23.503778,-46.384181,onibus
350002464,"R. Bandeira Dos Cataguazes, 973",-23.505572,-46.385208,onibus
350002465,"R. Bandeira Dos Cataguazes, 605",-23.506855,-46.387738,onibus
350002466,"R. Bandeira Dos Cataguazes, 421",-23.506291,-46.389603,onibus
350002467,"R. Bandeira Dos Cataguazes, 402",-23.50667,-46.390016,onibus
350002468,"R. Bandeira Dos Cataguazes, 4",-23.508974,-46.392138,onibus
350002469,"R. Bandeira Dos Cataguazes, 1",-23.509149,-46.392282,onibus
350002470,"R. Rio Massambu, 150",-23.510324,-46.393119,onibus
350002471,"R. Araçarana, 23",-23.510883,-46.39595,onibus
350002472,"R. Dr. Oscar Egydio De Araújo, 526",-23.496351,-46.403513,onibus
350002473,"Estr. D. João Neri, 80",-23.495727,-46.404955,onibus
350002474,"Estr. D. João Neri, 237",-23.497205,-46.405399,onibus
350002475,"Estr. D. João Neri, 443",-23.498874,-46.405836,onibus
350002476,"Estr. D. João Neri, 472",-23.499169,-46.406024,onibus
350002477,"Estr. D. João Neri, 669",-23.500852,-46.406063,onibus
350002478,"Estr. D. João Neri, 877",-23.502576,-46.405608,onibus
350002480,"Estr. D. João Neri, 1193",-23.50498,-46.403865,onibus
350002481,"Estr. D. João Neri, 1270",-23.505524,-46.403809,onibus
350002483,"Estr. D. João Neri, 1421",-23.506893,-46.403092,onibus
350002484,"Estr. D. João Neri, 1636",-23.508338,-46.402397,onibus
350002485,"Estr. D. João Neri, 1779",-23.509684,-46.401627,onibus
350002486,"Estr. D. João Neri, 1908",-23.510603,-46.400967,onibus
350002487,"Estr. D. João Neri, 2049",-23.511623,-46.401007,onibus
350002612,"R. Pe. Virgílio Campello, 37",-23.504355,-46.378802,onibus
350002613,"R. Pe. Virgílio Campello, 20",-23.504348,-46.379065,onibus
350002614,"R. Pe. Virgílio Campello, 58",-23.503629,-46.380168,onibus
350002615,"R. Carlos Aguiar, 22",-23.503393,-46.380245,onibus
350002616,"R. Carlos Aguiar, 14",-23.503283,-46.380177,onibus
350002617,"R. Renata Agondi, 1059",-23.501998,-46.38032,onibus
350002618,"Av. Fernando Pacheco Jordão, 1006",-23.501615,-46.380565,onibus
350002619,"Av. Fernando Pacheco Jordão, 865",-23.500138,-46.381083,onibus
350002620,"Av. Fernando Pacheco Jordão, 728",-23.499213,-46.381547,onibus
350002624,"R. Jacareana, 15",-23.501725,-46.384502,onibus
350002625,"R. Jacareana, 32",-23.501475,-46.383791,onibus
350002626,"R. Piracatinga, 42",-23.502402,-46.382945,onibus
350002627,"R. Felizardo Ribeiro Lisboa, 38",-23.503213,-46.382073,onibus
350002628,"R. Felizardo Ribeiro Lisboa, 95",-23.502797,-46.381636,onibus
350002629,"R. Felizardo Ribeiro Lisboa, 188",-23.502297,-46.380869,onibus
350002630,"Av. Pupunha, 57",-23.498876,-46.382376,onibus
350002632,"R. Lago Caracares, 15",-23.500998,-46.382088,onibus
350002633,"R. Anastácio De Trancoso, 7",-23.509524,-46.384997,onibus
350002754,"R. Tibúrcio De Souza, 3200",-23.520603,-46.386874,onibus
350002755,"R. Margarida Carlos De Albuquerque, 619",-23.519473,-46.3861,onibus
350002756,"R. Margarida Carlos De Albuquerque, 141",-23.519677,-46.385207,onibus
350002757,R. Margarida Carlos De Albuquerque,-23.519944,-46.384516,onibus
350002758,R. Humberto Quintilio,-23.519613,-46.383456,onibus
350002759,"R. Margarida Carlos De Albuquerque, 28",-23.519129,-46.387012,onibus
350002906,"R. Monte Camberela, 347",-23.497406,-46.402773,onibus
350002907,"R. Dr. Durval Vilalva, 80",-23.498503,-46.401197,onibus
350002908,"R. Dr. Durval Vilalva, 546",-23.502135,-46.4009,onibus
350002909,"R. Alfredo Moreira Pinto, 501",-23.503949,-46.400463,onibus
350002910,"R. Alfredo Moreira Pinto, 598",-23.504229,-46.400533,onibus
350002911,"R. Morro Da Capoaba, 152",-23.506632,-46.400341,onibus
350002912,"Av. Ipê Roxo, 263",-23.507032,-46.400637,onibus
350002913,"Av. Ipê Roxo, 705",-23.50628,-46.40456,onibus
350006093,R. Francisco Vaz Muniz,-23.49476,-46.404537,onibus
350006094,"R. Rafael Correia Da Silva, 142",-23.494133,-46.400651,onibus
350006095,"R. Rafael Correia Da Silva, 134",-23.494166,-46.400924,onibus
350006096,"R. Rafael Correia Da Silva, 320",-23.494143,-46.401126,onibus
350006097,"R. Rafael Correia Da Silva, 128",-23.494162,-46.40133,onibus
350006101,"R. Rafael Correia Da Silva, 0",-23.494209,-46.402106,onibus
350006102,"R. Rafael Correia Da Silva, 94",-23.494304,-46.403467,onibus
350006103,"R. Rafael Correia Da Silva, 22",-23.494296,-46.403709,onibus
350006104,"Av. Mal. Tito, 7021",-23.487093,-46.382936,onibus
350006105,"Av. Mal. Tito, 6380",-23.487296,-46.382904,onibus
350006106,"Av. Mal. Tito, 6578",-23.489328,-46.385601,onibus
350006107,"Av. Mal. Tito, 6571",-23.490229,-46.386106,onibus
350006108,"Av. Mal. Tito, 5946",-23.493071,-46.388759,onibus
350006109,"Av. Mal. Tito, 5955",-23.49388,-46.389767,onibus
350006110,"Av. Mal. Tito, 5650",-23.495179,-46.390756,onibus
350006111,"Av. Mal. Tito, 5627",-23.495453,-46.391158,onibus
350012096,"Av. Mal. Tito, 4176",-23.495653,-46.403877,onibus
350012097,Parada 2 - Carlos De Assis Figueiredo,-23.49629,-46.40237,onibus
350012098,Parada 1 - Praça Silva Teles,-23.49694,-46.400884,onibus
350012100,"Av. Mal. Tito, 5085",-23.497829,-46.396715,onibus
350012101,"Av. Mal. Tito, 5215",-23.497513,-46.395687,onibus
350012102,Parada 1 - Matias João Da Costa,-23.496279,-46.401888,onibus
350012103,Parada 2 - Severino Batista De Menezes,-23.4959,-46.40275,onibus
350012104,Parada 3 - Albardão,-23.49542,-46.403802,onibus
360004461,"Av. Das Alamandas, 71",-23.535255,-46.467752,onibus
360004464,"Av. Das Alamandas, 437",-23.531888,-46.466928,onibus
360004465,"Av. Das Alamandas, 544",-23.531068,-46.466726,onibus
360004466,"Av. Das Alamandas, 627",-23.530211,-46.466622,onibus
360004467,"Av. Das Alamandas, 831",-23.528517,-46.465673,onibus
360004469,"R. Uacari, 371",-23.52926,-46.466933,onibus
360004470,"R. Uacari, 222",-23.530078,-46.467317,onibus
360004471,"Av. Caititu, 598",-23.532529,-46.46843,onibus
360004472,"Av. Caititu, 590",-23.532717,-46.468449,onibus
360004473,"Av. Caititu, 302",-23.534654,-46.469859,onibus
360004555,"R. Rodolpho Barbosa De Castro, 3",-23.515674,-46.462235,onibus
360004556,"R. Trevo De Santa Maria, 344",-23.5179,-46.462007,onibus
360004557,"R. Trevo De Santa Maria, 230",-23.518328,-46.462035,onibus
360004558,"Av. Flor Da Esperança, 100",-23.52021,-46.460267,onibus
360004559,"Av. Flor Da Esperança, 213",-23.520336,-46.46068,onibus
360004560,R. Flor De Caboclo,-23.51857,-46.457929,onibus
360004561,"R. Rainha-da-noite, 902",-23.518358,-46.45775,onibus
360004562,"Av. Princ. Do Grão Para, 14",-23.515917,-46.457552,onibus
360004563,"Av. Princ. Do Grão Para, 14",-23.515646,-46.457459,onibus
360004564,"R. Francisco Rodrigues Seckler, 98",-23.531022,-46.453643,onibus
360004565,"R. Francisco Rodrigues Seckler, 452",-23.528129,-46.454851,onibus
360004566,"R. Francisco Rodrigues Seckler, 598",-23.526851,-46.455297,onibus
360004567,"R. Marcos Parente, 34",-23.526342,-46.455973,onibus
360004570,"R. Carolina Fonseca, 175",-23.531825,-46.45461,onibus
360004571,"R. Miranorte, 96",-23.526201,-46.454479,onibus
360004572,"R. Miranorte, 81",-23.526195,-46.454671,onibus
360004573,"Av. Pe. Gregório Mafra, 255",-23.524825,-46.453344,onibus
360004575,"R. Francisco Alarico Bergamo, 593",-23.525728,-46.45454,onibus
360004576,"R. Francisco Alarico Bergamo, 566",-23.525541,-46.454498,onibus
360004577,"R. Francisco Alarico Bergamo, 804",-23.523907,-46.454867,onibus
360004578,"R. Francisco Alarico Bergamo, 851",-23.523103,-46.454855,onibus
360004579,"R. Francisco Alarico Bergamo, 2001",-23.520494,-46.454215,onibus
360004580,"R. Francisco Alarico Bergamo, 1126",-23.520807,-46.454127,onibus
360004581,"R. Francisco Alarico Bergamo, 1337",-23.518819,-46.454035,onibus
360004582,"R. Francisco Alarico Bergamo, 1316",-23.518442,-46.45382,onibus
360004583,"R. Francisco Alarico Bergamo, 1525",-23.517215,-46.454009,onibus
360004584,"Av. Pe. Gregório Mafra, 1549",-23.514518,-46.449648,onibus
360004585,"Av. Pe. Gregório Mafra, 1540",-23.515008,-46.449736,onibus
360004587,"R. Flor De Santa Cruz, 5",-23.518266,-46.451952,onibus
360004588,"R. Flor De Santa Cruz, 39",-23.518375,-46.45185,onibus
360004589,"R. Nicolau Campanella, 47",-23.518078,-46.445284,onibus
360004597,"Av. Caititu, 137",-23.534712,-46.47113,onibus
360004598,"Av. Caititu, 194",-23.534978,-46.470944,onibus
360004599,"Av. Caititu, 209",-23.534521,-46.470432,onibus
360004600,"Av. Caititu, 383",-23.533614,-46.469158,onibus
360004601,"Av. Caititu, 585",-23.531804,-46.468728,onibus
360004602,"Av. Caititu, 679",-23.531191,-46.468762,onibus
360004603,"R. Mutum, 10",-23.531602,-46.470078,onibus
360004604,"R. Araracanga, 330",-23.53092,-46.469644,onibus
360004605,"R. Guaraxaim, 390",-23.530656,-46.470126,onibus
360004606,"R. Guaraxaim, 470",-23.53039,-46.471428,onibus
360004607,R. Guirá,-23.530091,-46.473136,onibus
360004608,R. Bacurau,-23.528344,-46.470932,onibus
360004611,"R. Subragi, 200",-23.524556,-46.468697,onibus
360004612,"R. Subragi, 200",-23.524535,-46.468131,onibus
360004613,"R. Subragi, 370",-23.524279,-46.466803,onibus
360004614,R. Coracão Noturno,-23.523091,-46.466691,onibus
360004615,"R. Coracão Noturno, 466",-23.522579,-46.46751,onibus
360004616,"R. Coracão Noturno, 49",-23.522133,-46.468332,onibus
360004617,R. Coracão Noturno,-23.522003,-46.468634,onibus
360004717,"R. Caxinguelê, 16",-23.534823,-46.468372,onibus
360004770,"Av. Jacu-pêssego/nova Trabalhadores, 1893",-23.522323,-46.456535,onibus
360004771,Av. Jacu-pêssego/nova Trabalhadores,-23.528766,-46.457545,onibus
360004772,"Av. Jacu-pêssego/nova Trabalhadores, 5343",-23.538154,-46.450408,onibus
360004773,"Av. Pires Do Rio, 4628",-23.532948,-46.453704,onibus
360004774,"Av. Pires Do Rio, 4534",-23.532656,-46.453688,onibus
360004775,"Av. Pires Do Rio, 3740",-23.529953,-46.452423,onibus
360004776,"Av. Pires Do Rio, 3679",-23.529747,-46.45194,onibus
360004777,"Av. Pires Do Rio, 3998",-23.528898,-46.450758,onibus
360004778,"Av. Pires Do Rio, 3887",-23.528606,-46.449853,onibus
360004779,"Av. Pires Do Rio, 3624",-23.528138,-46.44796,onibus
360004780,"Av. Pires Do Rio, 3750",-23.528134,-46.448276,onibus
360004782,"Av. Pires Do Rio, 3439",-23.526609,-46.446028,onibus
360004785,"Av. Águia De Haia, 1514",-23.532654,-46.47348,onibus
360004787,"Estr. Do Imperador, 3092",-23.51934,-46.472445,onibus
360004788,"Estr. Do Imperador, 3696",-23.518927,-46.469558,onibus
360004791,"Estr. Do Imperador, 1525",-23.515496,-46.461868,onibus
360004792,"Estr. Do Imperador, 4796",-23.515491,-46.457826,onibus
360004794,"Estr. Do Imperador, 5420",-23.514318,-46.452031,onibus
360004795,"Estr. Do Imperador, 5833",-23.513919,-46.447986,onibus
360004796,"Estr. Do Imperador, 6170",-23.513681,-46.444853,onibus
360004830,"Av. Águia De Haia, 1218",-23.535213,-46.473891,onibus
360004832,"Av. Águia De Haia, 1772",-23.53035,-46.473789,onibus
360004834,"Av. Águia De Haia, 2255",-23.527453,-46.474336,onibus
360004836,"Av. Águia De Haia, 2344",-23.525263,-46.474725,onibus
360004839,"Av. Águia De Haia, 2652",-23.522272,-46.475282,onibus
360004841,"Av. Águia De Haia, 2985",-23.519203,-46.475841,onibus
360004864,"Av. Campanella, 114",-23.536665,-46.473437,onibus
360004865,"Av. Campanella, 81",-23.536324,-46.473676,onibus
360004866,"Av. Campanella, 405",-23.536851,-46.470614,onibus
360004867,"Av. Campanella, 464",-23.536821,-46.469947,onibus
360004868,"Av. Campanella, 746",-23.536173,-46.467489,onibus
360004869,Av. Campanella,-23.536056,-46.467776,onibus
360004870,Pça. Das Professoras,-23.535846,-46.467724,onibus
360004871,"Av. Campanella, 977",-23.536104,-46.465304,onibus
360004872,"Av. Campanella, 1034",-23.535934,-46.464768,onibus
360004873,"Av. Campanella, 1313",-23.533949,-46.46344,onibus
360004874,"Av. Campanella, 1342",-23.533712,-46.463222,onibus
360004875,"Av. Campanella, 1604",-23.532552,-46.460962,onibus
360004876,"Av. Campanella, 1604",-23.5326,-46.461185,onibus
360004877,"Av. Campanella, 1845",-23.533639,-46.459263,onibus
360004878,Av. Campanella,-23.533871,-46.45885,onibus
360004879,"Av. Campanella, 2053",-23.533931,-46.457682,onibus
360004880,"Av. Campanella, 2092",-23.533927,-46.457243,onibus
360004881,"R. Sg. Pedro Dos Santos, 29",-23.535021,-46.456764,onibus
360004882,"R. Catarina Lopes, 191",-23.532203,-46.457868,onibus
360004883,"R. Catarina Lopes, 478",-23.529815,-46.459444,onibus
360004884,"Av. Campanella, 2350",-23.535281,-46.456482,onibus
360004885,"R. Pe. Viegas De Menezes, 492",-23.535486,-46.455493,onibus
360004888,"R. Benedito Coelho Neto, 54",-23.548402,-46.461115,onibus
360004889,"R. Benedito Coelho Neto, 21",-23.548171,-46.461359,onibus
360004890,"R. Benedito Coelho Neto, 231",-23.549163,-46.459619,onibus
360004891,"R. Fontoura Xavier, 535",-23.55003,-46.456395,onibus
360004892,"R. Fontoura Xavier, 532",-23.549613,-46.456005,onibus
360004893,"R. Fontoura Xavier, 820",-23.547652,-46.454659,onibus
360004895,"R. Fontoura Xavier, 1062",-23.545753,-46.453354,onibus
360004897,"R. Victório Santim, 666",-23.541573,-46.451188,onibus
360004898,R. Flores Do Piauí,-23.540165,-46.452583,onibus
360004899,"R. Italina, 304",-23.541081,-46.450662,onibus
360004900,R. Italina,-23.54212,-46.449222,onibus
360004901,R. Italina,-23.542046,-46.449318,onibus
360004902,"R. Victório Santim, 1452",-23.547585,-46.447432,onibus
360004903,"R. Victório Santim, 1449",-23.547438,-46.44739,onibus
360004904,"R. Victório Santim, 1833",-23.550312,-46.447637,onibus
360004905,"R. Victório Santim, 1858",-23.550533,-46.447754,onibus
360004906,"R. Baltazar Nunes, 210",-23.552558,-46.447316,onibus
360004907,"R. Baltazar Nunes, 249",-23.552864,-46.44724,onibus
360004908,"R. Baltazar Nunes, 566",-23.555739,-46.447372,onibus
360004910,"R. Serra De São Domingos, 574",-23.551197,-46.450639,onibus
360004911,"R. Serra De São Domingos, 577",-23.551449,-46.450732,onibus
360004912,"R. Serra De São Domingos, 940",-23.554066,-46.4525,onibus
360004913,"R. Serra De São Domingos, 1000",-23.554254,-46.452717,onibus
360004926,Av. Jacu-pêssego/nova Trabalhadores,-23.555403,-46.445405,onibus
360004951,"Av. Caititu, 918",-23.529857,-46.467997,onibus
360004952,"Av. Caititu, 1088",-23.528615,-46.467559,onibus
360004953,"Av. Caititu, 1088",-23.528341,-46.467345,onibus
360004954,"R. Da Paz, 1112",-23.521817,-46.457578,onibus
360004955,"Av. Ernesto Souza Cruz, 2104",-23.520981,-46.456982,onibus
360004956,"Av. Ernesto Souza Cruz, 2175",-23.521429,-46.457247,onibus
360004957,"Av. Ernesto Souza Cruz, 970",-23.522404,-46.459129,onibus
360004958,"Av. Ernesto Souza Cruz, 851",-23.522899,-46.461146,onibus
360004959,"Av. Ernesto Souza Cruz, 506",-23.523814,-46.461814,onibus
360004961,"Av. Ernesto Souza Cruz, 553",-23.525274,-46.463023,onibus
360004962,Av. André Cavalcanti,-23.528529,-46.460622,onibus
360004963,"R. Arreio De Prata, 5",-23.526479,-46.459322,onibus
360004965,"Av. Ernesto Souza Cruz, 563",-23.525963,-46.463797,onibus
360004966,"Av. Ernesto Souza Cruz, 797",-23.526327,-46.464294,onibus
360004967,R. Terra Brasileira,-23.523608,-46.474546,onibus
360004968,"R. Terra Brasileira, 265",-23.523622,-46.473884,onibus
360004969,R. Terra Brasileira,-23.523345,-46.472202,onibus
360004970,"R. Terra Brasileira, 14",-23.523199,-46.471927,onibus
360004971,Terminal A. E. Carvalho,-23.517754,-46.475913,onibus
360004973,Terminal A. E. Carvalho,-23.518008,-46.475873,onibus
360004975,Terminal A. E. Carvalho,-23.518315,-46.475834,onibus
360004976,Terminal A. E. Carvalho,-23.518443,-46.475807,onibus
360004977,Terminal A. E. Carvalho,-23.518555,-46.475789,onibus
360004979,Terminal A. E. Carvalho,-23.518779,-46.475732,onibus
360004980,Terminal A. E. Carvalho,-23.518822,-46.475572,onibus
360004981,Terminal A. E. Carvalho,-23.518707,-46.475594,onibus
360004982,Terminal A. E. Carvalho,-23.518589,-46.475614,onibus
360004983,Terminal A. E. Carvalho,-23.518463,-46.475641,onibus
360004984,Terminal A. E. Carvalho,-23.518328,-46.475663,onibus
360004985,Terminal A. E. Carvalho,-23.518207,-46.475685,onibus
360004986,Terminal A. E. Carvalho,-23.518093,-46.475704,onibus
360004987,Terminal A. E. Carvalho,-23.517967,-46.475734,onibus
360004988,Terminal A. E. Carvalho,-23.517824,-46.475765,onibus
360004989,Terminal A. E. Carvalho,-23.517689,-46.475787,onibus
360005820,"Estr. Itaquera-guaianases, 1145",-23.532549,-46.434053,onibus
360005821,"Estr. Itaquera-guaianases, 1370",-23.532956,-46.431494,onibus
360005822,"Estr. Itaquera-guaianases, 1399",-23.532895,-46.431288,onibus
360005890,Estr. Itaquera-guaianases,-23.53143,-46.436365,onibus
360007033,"Av. Miguel Ignácio Curi, 16",-23.545325,-46.461892,onibus
360007034,Av. Miguel Ignácio Curi,-23.545519,-46.461787,onibus
360007037,Av. Miguel Ignácio Curi,-23.545712,-46.467895,onibus
360007040,"R. Colonial Das Missões, 615",-23.544276,-46.449264,onibus
360007041,"R. Colonial Das Missões, 541",-23.544142,-46.449294,onibus
360007042,"R. Colonial Das Missões, 179",-23.542407,-46.452324,onibus
360007043,"R. Ken Sugaya, 353",-23.540255,-46.453398,onibus
360007044,"Av. Jacu-pêssego/nova Trabalhadores, 35",-23.553454,-46.446384,onibus
360007045,"Av. Jacu-pêssego/nova Trabalhadores, 3201",-23.556033,-46.445777,onibus
360007081,Terminal Metrô Itaquera Pl. B,-23.542498,-46.471459,onibus
360007093,Terminal Metrô Itaquera Pl. C,-23.542515,-46.470603,onibus
360007096,Terminal Metrô Itaquera Pl. C,-23.542671,-46.471599,onibus
360007113,Terminal Metrô Itaquera Pl. A,-23.541841,-46.470003,onibus
360007115,"Av. José Pinheiro Borges, 354",-23.540615,-46.467335,onibus
360007116,"Av. José Pinheiro Borges, 354",-23.540225,-46.467292,onibus
360007533,"R. Américo Salvador Novelli, 299",-23.539199,-46.45485,onibus
360007535,"R. Porto Xavier, 71",-23.541629,-46.455264,onibus
360007536,"R. Campinas Do Piauí, 456",-23.543333,-46.453798,onibus
360007538,"R. Américo Salvador Novelli, 88",-23.541221,-46.456258,onibus
360007747,"R. S. Teodoro, 825",-23.55554,-46.452788,onibus
360007748,"R. Fontoura Xavier, 311",-23.551436,-46.457368,onibus
360007749,"R. Fontoura Xavier, 346",-23.551152,-46.457036,onibus
360007750,"R. Lagoa Tai Grande, 225",-23.550134,-46.459998,onibus
360007751,"Av. Itaquera, 7999",-23.541672,-46.457819,onibus
360007752,"Av. Itaquera, 7962",-23.542163,-46.458138,onibus
360007754,Av. José Pinheiro Borges,-23.530332,-46.447949,onibus
360007756,"Av. José Pinheiro Borges, 1284",-23.527726,-46.445959,onibus
360007757,"Av. José Pinheiro Borges, 9072",-23.527723,-46.446153,onibus
360007758,"R. Montanhas, 13",-23.528787,-46.456041,onibus
360008003,"Estr. Itaquera-guaianases, 810",-23.531203,-46.436877,onibus
360008004,"Estr. Itaquera-guaianases, 631",-23.530995,-46.438763,onibus
360008005,"Estr. Itaquera-guaianases, 570",-23.531405,-46.439262,onibus
360008006,"Estr. Itaquera-guaianases, 217",-23.531597,-46.441732,onibus
360008007,"Estr. Itaquera-guaianases, 44",-23.530583,-46.443865,onibus
360008008,"Estr. Itaquera-guaianases, 3",-23.53044,-46.444021,onibus
360008010,"R. Sabbado D'ângelo, 163",-23.534957,-46.451029,onibus
360008011,"R. Sabbado D'ângelo, 292",-23.535998,-46.450392,onibus
360008012,"R. José Oiticica Filho, 221",-23.536051,-46.449618,onibus
360008013,"R. José Oiticica Filho, 276",-23.536008,-46.449335,onibus
360008014,"R. Eng. Villares Da Silva, 470",-23.53595,-46.447695,onibus
360008015,"R. Eng. Villares Da Silva, 515",-23.536215,-46.447374,onibus
360008016,"R. Eng. Villares Da Silva, 698",-23.537742,-46.446377,onibus
360008017,"R. Eng. Villares Da Silva, 751",-23.537895,-46.446142,onibus
360008018,"R. S. Francisco Do Piauí, 673",-23.540323,-46.448179,onibus
360008019,"R. José Oiticica Filho, 122",-23.536759,-46.450571,onibus
360008020,"R. Sabbado D'ângelo, 491",-23.537419,-46.449208,onibus
360008021,"R. Sabbado D'ângelo, 510",-23.538507,-46.448592,onibus
360008022,"R. Sabbado D'ângelo, 865",-23.540144,-46.447307,onibus
360008023,"R. Sabbado D'ângelo, 1014",-23.54157,-46.446902,onibus
360008024,R. Sabbado D'ângelo,-23.542079,-46.446543,onibus
360008025,"R. Sabbado D'ângelo, 1208",-23.543404,-46.44627,onibus
360008026,"R. Sabbado D'ângelo, 1451",-23.545431,-46.445668,onibus
360008027,"R. Sabbado D'ângelo, 1454",-23.545561,-46.44573,onibus
360008032,"R. Sabbado D'ângelo, 2126",-23.551368,-46.445182,onibus
360008040,"R. Manoel Inácio De Loiola, 454",-23.533416,-46.442256,onibus
360008269,"R. Virgínia Ferni, 1018",-23.542245,-46.439292,onibus
360008271,"R. Virgínia Ferni, 1077",-23.540472,-46.439685,onibus
360008272,"R. Virgínia Ferni, 1339",-23.538831,-46.439093,onibus
360008274,"R. Virgínia Ferni, 1920",-23.535913,-46.438092,onibus
360008275,"R. Virgínia Ferni, 1773",-23.535659,-46.438379,onibus
360008276,"R. Virgínia Ferni, 2072",-23.532902,-46.44068,onibus
360008277,"R. Virgínia Ferni, 2083",-23.532892,-46.440818,onibus
360008278,"R. Maria Baumann Mendonca, 671",-23.534494,-46.444992,onibus
360008279,"R. Maria Baumann Mendonca, 688",-23.534482,-46.444809,onibus
360008280,"R. S. Francisco Do Piauí, 150",-23.537704,-46.4439,onibus
360008281,"R. S. Francisco Do Piauí, 150",-23.537658,-46.44399,onibus
360008282,"R. Dr. Rodrigo Pereira Barreto, 809",-23.535239,-46.442645,onibus
360008283,"R. Dr. Rodrigo Pereira Barreto, 830",-23.535413,-46.442575,onibus
360008288,"R. Bruno Zabala, 77",-23.539314,-46.440244,onibus
360008290,"R. Augusto Carlos Bauman, 485",-23.533932,-46.450183,onibus
360008291,"R. Augusto Carlos Bauman, 623",-23.53295,-46.448639,onibus
360008292,"R. Augusto Carlos Bauman, 831",-23.531999,-46.447053,onibus
360008293,"R. Augusto Carlos Bauman, 1038",-23.531034,-46.445372,onibus
